domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
com.wRecetasdeGalletas,Recetas de Galletas,sustore,moviezonline@gmail.com,Free,30 May 2015,Lifestyle,691k,"50,000 - 100,000",0.3,2.3 and up,Everyone,n/a,3.8,287,141,45,38,20,43,https://play.google.com/store/apps/details?id=com.wRecetasdeGalletas,"Recetas de Galletas es una aplicacion con cientos de Recetas de Cocina de Galletas, dulces saladas, de chocolate, de leche y muchas variedades y todo esto gratis para tu android. La galleta (del francés galette) es un pastel horneado, hecho con una pasta a base de harina, mantequilla, azúcar y huevos. Además de los indicados como básicos, las galletas pueden incorporar otros ingredientes que hacen que la variedad sea muy grande. Pueden ser saladas o dulces, simples o rellenas, o con diferentes agregados de cosas (como frutos secos, chocolate, mermelada y otros). Existen varias tipos de galletas según su forma de preparación o según sus ingredientes, por ejemplo: Oblea: galleta larga blanda con diferentes capas de relleno, también llamada wafer. Galletones: una galleta grande individual, generalmente con valor nutritivo agregado. Pretzel o lacito: tipo de galleta con una forma de nudo. Galleta de la fortuna: cierto tipo de galleta que se puede adquirir en restaurantes orientales, que contiene un mensaje de fortuna. Cookie Recipes is an application with hundreds of recipes for cookies, crackers candy, chocolate, milk and many varieties and all this free for your android. Cookie (French galette) is a baked pie, made with a paste made of flour, butter, sugar and eggs. In addition to those listed as basic, cookies may include other ingredients that make the variety is great. They can be savory or sweet, simple or stuffed, or with different aggregates of things (such as nuts, chocolate, jam and others). There are several types of biscuits by way of preparation or by its ingredients, for example: Wafer: long soft cookie with different layers of padding, also called wafer. Big biscuits: a single large cookie, usually with added nutritional value. Pretzel or bow: a type of biscuit with a knot. Fortune cookie: certain type of cookie is available in oriental restaurants, which contains a message of fortune.",null
com.azorapps.beauty,Секреты красоты,Azor Apps,ogay4ik312@gmail.com,Free,23 December 2014,Entertainment,4.3M,"10,000 - 50,000",2.1,2.3 and up,Teen,n/a,4.1,384,240,51,27,32,34,https://play.google.com/store/apps/details?id=com.azorapps.beauty,"Современная женщина не представляет себя без хотя бы легкого, но макияжа. Наше приложение поможет вам найти идеи для своего образа или просто вдохновиться. Стильный вечерний и дневной макияж, прически и варианты маникюра, рецепты косметических масок и многое другое, что поможет вам быть неотразимой в любых обстоятельствах. Понравившиеся вам записи можно добавить в избранное или поделиться ими с друзьями The modern woman does not present itself without at least a light, but make-up. Our app will help you find ideas for your image or just be inspired. Stylish evening and day makeup, hairstyle and manicure options, recipes, beauty masks, and much more that will help you to be irresistible in any circumstances. Please you record can be added to favorites or share them with your friends",Исправлены вылеты и постинг в твиттер
com.ZinkiaEntertainmentSA.PocoyoChristmas,Pocoyo e-Cards,"Zinkia Entertainment, S.A.",apps@zinkia.com,Free,10 February 2014,Entertainment,29M,"100,000 - 500,000",1,2.3 and up,Everyone,n/a,3.7,"1,673",809,280,179,150,255,https://play.google.com/store/apps/details?id=com.ZinkiaEntertainmentSA.PocoyoChristmas,"Have fun and give smiles with Pocoyo e-Cards. With this App you can customize your greetings. Send them to your family and friends! It is very simple: you just need to open the App, select the background, and choose your favorite Pocoyo's character. Then, write your message! Now you can send it to whoever you prefer. In the App you will find different Backgrounds and funny Characters for you to customize your Cards and Greetings. And all this for free!",null
com.sample.pony,Little Pony Gallery Wallpapers,uniplayapps,war4one@gmail.com,Free,3 December 2012,Entertainment,13M,"50,000 - 100,000",2.0,2.2 and up,Unrated,n/a,4.2,377,261,29,27,19,41,https://play.google.com/store/apps/details?id=com.sample.pony,"After the appearance of cartoon ""My Little Pony"" interest to the ponies has increased considerably, both adults and children want to know more about these beautiful rare animals. A pony is a small horse. Depending on context, a pony may be a horse that is under an approximate or exact height at the withers, or a small horse with a specific conformation and temperament. There are many different breeds. Compared to other horses, ponies often exhibit thicker manes, tails and overall coat, as well as proportionally shorter legs, wider barrels, heavier bone, thicker necks, and shorter heads with broader foreheads. The word ""pony"" derives from the old French poulenet, meaning foal, a young, immature horse, but this is not the modern meaning; unlike a horse foal, a pony remains small when fully grown. However, on occasion, people who are unfamiliar with horses may confuse an adult pony with a foal. The ancestors of most modern ponies developed small stature due to living on the margins of livable horse habitat. These smaller animals were domesticated and bred for various purposes all over the northern hemisphere. Ponies were historically used for driving and freight transport, as children's mounts, for recreational riding, and later as competitors and performers in their own right. During the Industrial Revolution, particularly in Great Britain, a significant number were used as pit ponies, hauling loads of coal in the mines. Ponies are generally considered intelligent and friendly, though sometimes they also are described as stubborn or cunning. Properly trained ponies are appropriate mounts for children who are learning to ride. Larger ponies can be ridden by adults, as ponies are usually strong for their size. In modern use, many organizations define a pony as a mature horse that measures less than 14.2 hands (58 inches, 147 cm) at the withers, but there are a number of exceptions. Different organizations that use a strict measurement model vary from 14 hands (56 inches, 142 cm) to nearly 14.3 hands (59 inches, 150 cm). Many breeds classify an animal as either horse or pony based on pedigree and phenotype, no matter its height. Some full-sized horses may be called ""ponies"" for various reasons of tradition or as a term of endearment. Pony breeds have developed all over the world, particularly in cold and harsh climates where hardy, sturdy working animals were needed. They are remarkably strong for their size. Breeds such as the Connemara pony, are recognized for their ability to carry a full-sized adult rider. Pound for pound ponies can pull and carry more weight than a horse. Draft-type ponies are able to pull loads significantly greater than their own weight, with larger ponies capable of pulling loads comparable to those pulled by full-sized draft horses, and even very small ponies able to pull as much as 450 percent of their own weight. Nearly all pony breeds are very hardy, easy keepers that share the ability to thrive on a more limited diet than that of a regular-sized horse, requiring half the hay for their weight as a horse, and often not needing grain at all. However, for the same reason, they are also more vulnerable to laminitis and Cushing's syndrome. They may also have problems with hyperlipemia. Ponies are generally considered intelligent and friendly, though sometimes they also are described as stubborn or cunning. The differences of opinion often result from an individual pony's degree of proper training. Ponies trained by inexperienced individuals, or only ridden by beginners, can turn out to be spoiled because their riders typically lack the experience base to correct bad habits. Properly trained ponies are appropriate mounts for children who are learning to ride. Larger ponies can be ridden by adults, as ponies are usually strong for their size.",null
com.wigwamlabs.veckify,Veckify,Wigwam Labs,support@wigwamlabs.com,Free,30 May 2013,Music & Audio,1.3M,"10,000 - 50,000",1.0,4.0 and up,Unrated,n/a,3.4,269,91,50,47,36,45,https://play.google.com/store/apps/details?id=com.wigwamlabs.veckify,"Wake up to the sound of your Spotify playlist. Set the time, select your playlist, enjoy. You have to have a Spotify Premium account to use Veckify. This product uses Music by Spotify but is not endorsed, certified or otherwise approved in any way by Spotify. Spotify is the registered trade mark of the Spotify Group.",null
it.mindflight.livecamview,Live Cams View,Mindflight,info@mindflight.info,$2.99,8 June 2013,Media & Video,1.4M,"1,000 - 5,000",2.0,2.2 and up,Everyone,n/a,3.7,96,49,13,7,7,20,https://play.google.com/store/apps/details?id=it.mindflight.livecamview,"The application Live Cams View has collected in a big database all the interactive webcam with remote control (Pan Tilt Zoom) published on the web, with an advanced technological interface. The philosophy of Live Cams View is to privilege strongly the emotion of acquire the total control of the cameras live from the whole world. The Live Cams View staff has made a catalogue of all cameras with an original, suggestive photographic shot to offer the best navigation experience. You will find yourself projected live from one place in the world to another, to visit and see in real time the historic centre of European cities, the Californian beaches with people surfing in direct action, mountain resorts with people skiing from the US to Europe, fabulous exotic beaches or else interiors of Megastores. What you can do with Live Cams View is a real mental trip, and all of it just on your Android phone / tablet devices through Wi-Fi and 3G connection. The database is updated constantly in order to introduce the new remote cameras available and eliminate the ones that because of technical problems wouldn't work anymore. Live Cams View offers you the possibility to navigate the world with three different navigation options: - Satellite map: possibility of finding the correct localization of the city or place you are looking for, where the camera has been implemented with its connected photographic icon from which you can take direct control with a touch. - List of geographically ordered cameras. - Random visualization in a grid with 12 cameras at the same time on one screen. A smart tool will help you to search and select groups of cameras through geographical areas, through 21 categories (urban areas, industrial areas, traffic cams, sea, mountains, countryside, rivers, lakes, beaches, slopes, skyline, sport, swimming pools, interiors, ports, monuments, yards, airports, railways, university, animals) or through a list of the last cameras inserted. - For best performances a Wi-Fi connection is recommended - Main features - New generation PTZ (Pan Tilt Zoom) viewer with transparent sliders. - Photo. This function saves the current view in the device’s photo album. - With the Light function you can adjust the camera aperture so that the image appears brighter or darker; - For precise remote control, you can tap over the image to centre the scene into that precise point. - Preset: almost all the cameras have a variable number or interesting views, accessible from a list. - Specific cameras parameters: continent, country, city, location, categories, coordinates (latitude and longitude).",null
se.palmatech.angrysharks,Angry Sharks,PalmaTech,support@palmatech.se,Free,5 April 2014,Arcade,10M,"10,000 - 50,000",2.1,2.2 and up,Unrated,n/a,3.5,141,69,8,15,16,33,https://play.google.com/store/apps/details?id=se.palmatech.angrysharks,"Angry Sharks is an arcade style game that gives homage to the arcade game ""Whack-a-Mole"" of old. In Angry Sharks you have to tap the Sharks to make them go back in the sea in order to save the Dolphins! If you think you are fast with your fingers give it a try and see if you can be the best. These are very Angry Sharks and only you can save the dolphins from their anger! This is just the first version release. More modes and updates will be coming soon! - Fast-paced arcade style gameplay - Play for the highscore! - 2D Graphics - Online Leaderboards - Achievements - Test your tapping ability! - Features Angry Sharks And Happy Dolphins Please send feedback to support@palmatech.com",- minor bugfixes (Fixed crash when Google Play Services where not found or connected) - Added Google Play Game Services! - Leaderboards. Check who is the best among your circle or everybody! - Achievements. Try to get all the achievements and become the true master of Angry Sharks
com.pro.health5c.android.pillidentifier.ui,Pill Identifier Pro - Health5C,Health5C,health5csolutions@gmail.com,Free,17 December 2013,Medical,2.3M,"5,000 - 10,000",2.0,2.2 and up,Unrated,n/a,3.9,80,41,16,8,4,11,https://play.google.com/store/apps/details?id=com.pro.health5c.android.pillidentifier.ui,"Our Andriod version of PILL IDENTIFIER1.0 has crossed 150000+ downloads!! Now we have Pro version 2.0 of Pill Identifier with addtional features. We have received incredible response for all the apps released so far by us. Healthtap doctors have rated our app Medi-Reminder as #1. Identify those loose pills which you are not sure of, using Pill Identifier App. Get the detailed description of over 10000 medications found in the U.S. against Imprint, Shape and Color. Also determine the pills you are searching for based on Name, Pill Images, Strength, Ingredients, Manufacturer and NDC Code. The images and pill information are provided by Pillbox. Powered by : Pillbox (U.S. National Library of Medicine) HHS has been rapidly advancing a major new Open Government flagship project called the Community Health Data Initiative (CHDI). The Initiative embodies the philosophy of “open data” and data sharing. The core principle is that the government can help trigger enormous public good by implementing the idea of “government as platform”. Supplying greater amounts of high quality, free government data to the public and actively marketing the availability of this data – which can then be turned into useful insights, applications, products, and services by a growing “ecosystem” of private and public sector innovators from across the country, working with engaged consumers, providers, civic leaders, employers, researchers, and others. This is ongoing activity and Pillbox will continue to add new images to its database. Disclaimer: The information given by Pill Identifier is not intended as medical advice or prescription. The information is only to help the user in identifying the medicines based on physical properties. Health5C does not endorse any of the medications listed in the application. Health5C is not responsible for any of the data entered by the user. The data entered by the user is at own risk. By Health5C Wellness Solutions (P) Ltd. < http://www.health5c.com >","Pill Identifier V1.0 has crossed 150,000 downloads!! Ver 2.0 with more features. 1. Advanced Search feature 2. Improved User Interface (UI) 3. Bug Fixing and Support for new Devices 4. Many More ..."
com.roamingsquirrel.android.budgeter,Mr. Micawber - Budget Tracker,roaming squirrel,admin@roamingsquirrel.com,Free,25 December 2011,Finance,363k,"1,000 - 5,000",1.3,1.6 and up,Unrated,n/a,3.2,10,3,1,2,3,1,https://play.google.com/store/apps/details?id=com.roamingsquirrel.android.budgeter,"This is a personal budgeting application based on Mr. Micawber's principle that, to ensure a happy life, expenses should never exceed earnings - the application works as follows: * Income and Expenditure are classified into categories for easy sorting and reference * A default set of categories is included in the application - this set can be added to and/or the contents modified or deleted via the 'Maintenance' tab in the Menu to suit both local language and personal preference * Entries are added by choosing the date and category and then entering the amount - if desired, a short description can also be added via the 'Details' field * Existing entries can be modified or deleted as required * Reports are available as both summary and detailed tables and via summary pie charts * Data from the tables can be exported in csv format to the sdcard * A display currency can be chosen - the default is 'No Currency'. * A password can be set, changed and removed as required - the default is 'No Password' The simple format of the application allows income and expenses to be routinely tracked over time whilst requiring the minimum of effort to keep the information updated.",version 1.3: * cosmetic changes to UI * improved support for large-screen tablets * re-compile to include Android 4.0 (Ice Cream Sandwich)
org.dustycamera,Dusty Camera Free,DIgital Element,digitalalexm@gmail.com,Free,16 March 2012,Photography,199k,"10,000 - 50,000",1.0.2,2.0 and up,Everyone,n/a,3.8,36,19,6,2,4,5,https://play.google.com/store/apps/details?id=org.dustycamera,"See the world through a dusty camera glass. Remove the dust with the fingers and create shapes. Capture and share dusty photos with your friends on facebook,twitter and the other social networks.",null
com.sparkwurks.cecelectriciancalculator,CEC Electrician Calculator,Sparkwurks,sandfordc@gmail.com,$4.99,25 July 2014,Productivity,1.3M,50 - 100,1.3,4.0 and up,Everyone,n/a,3.7,3,0,2,1,0,0,https://play.google.com/store/apps/details?id=com.sparkwurks.cecelectriciancalculator,Several of the most commonly used and most helpful calculations based on the Canadian Electrical Code 2012 (C22.1-12). Including: -Wire Ampacity -Voltage Drop (Wire Size) -Voltage Drop (Percent) -Power -Transformers -Motors (1ph & 3ph) -Conduit Fill -Box Fill -Bonding -Burial Depth -Receptacle Configurations -Ampacity for Underground Cables -Electric Welders -Power Factor Correction,New Features Version 1.3 -Ampacity for Underground Cables -Electric Welders -Power Factor Correction Version 1.2 -Transformer Overcurrent Sizing -Bug fixes Version 1.1 -Equipment Bonding -1Φ motors -Burial Depth -Receptacle Configurations -Box Fill
com.tiltangames.flowanimals,Animals Match - Dot Connect,Tiltan Games,tiltangames@gmail.com,Free,14 January 2015,Puzzle Brain Games,30M,"50,000 - 100,000",1.2,2.3.3 and up,Everyone,$1.99,4.2,454,271,86,53,11,33,https://play.google.com/store/apps/details?id=com.tiltangames.flowanimals,"Animals Match - Connect the dots is an addictive yet simple puzzle game. Connect matching animals with a line to create a flow. Pair all animals, and make sure to cover the entire board to solve each level in Flow Animals. Be careful when you draw the line, not to cross another, or the line will be cut! Play through hundreds of levels. Flow Animals is easy to learn and control, but can be challenging as you advance in levels. Animals Match features: ✔ 5 different animal sets to pick from: Home Pets, Farm Animals, Wild Animals, Sea Animals and a special Dinosaur set. ✔ Total of 600 Unique Levels, 120 in each set. ✔ Wide range of difficulty levels - from 5x5 grid to 10x10 grid. Each for his own challenge level. ✔ Easy to control, even for small kids ✔ Advance in rank as you solve more puzzles ✔ Beautifully drawn animals in vivid HD Graphics ✔ Interactive animals sound effects, Positive and pleasant feedback. ✔ 3 Hints for each level to ease your play ✔ Control the game music, sound effects from the settings menu Animals Match is a wonderfull puzzle game for all ages. Kids will improve their skills while having fun! Adults will enjoy a simple yet challenging and engaging game. Our educational games are specifically tailored to fit preschool-aged kids, and encourage them to learn from each activity. We specialize in fun educational games. Aimed for all ages! The game contains a single In App Purchase to unlock all levels. The first 5 levels are open for free in the first two packs. If you like this game and would like to purchase the rest of the puzzles, you can unlock the rest of the puzzles by tapping one of the locked levels or packs. Thanks for your support! Have fun! Tiltan Games Team http://www.tiltangames.com/",Bug Fixes
