domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
uk.co.atomicom.tbcge,The Best Christmas Game Ever,Atomicom,support@atomicom.co.uk,$1.58,24 December 2011,Arcade,11M,"1,000 - 5,000",1.5,2.2 and up,Unrated,n/a,3.8,28,12,8,2,1,5,https://play.google.com/store/apps/details?id=uk.co.atomicom.tbcge,"********************** MERRY CHRISTMAS***************** From the team behind Bang Bang Racing THD comes The Best Christmas Game Ever on Android. T.B.C.G.E sees you taking on the role of Father Christmas who is racing against the clock to recover his missing presents which have been fiendishly stolen by the invading penguins, set on taking over the north pole. Race against the clock and avoid obstacles and enemies whilst collecting as many presents as you can. What other game features the beautiful singing voice of the fabulous Mr. Father Christmas? Features • Addictively simple gameplay. • Console quality visuals and sounds. • Christmas Countdown timer • Christmas Music • Truly one of the best Christmas games ever. • Original sound and music. • Boosts and Score Multipliers • Zeemote Support Also coming very soon, House of Golf and Switch Galaxy. Check out www.atomicom.co.uk for more information on our forth coming titles.",Fixed a few bugs and also a bug relating to Nexus S devices.
com.boredbees.zodiacstone,Zodiac Stone,Boredbees Tech Solutions India Pvt. Ltd.,boredbees@gmail.com,Free,24 April 2014,Health & Fitness,3.3M,"1,000 - 5,000",1.0,2.2 and up,Unrated,n/a,4.5,26,18,5,2,0,1,https://play.google.com/store/apps/details?id=com.boredbees.zodiacstone,"Zodiac Stone application helps you find the most suitable gemstone for each month and Zodiac sign. Choose your stone and get information about how it will affect your emotions and energies. Zodiac Stones will protect you, balance your emotions and enhance your charisma. The Zodiac Stone app has an attractive User Interface easy to navigate and also tells you which month and zodiac signs are associated with the gemstone.",null
com.arabpcom.yemennews,أخبار اليمن العاجلة - خبر عاجل,taha altayyar,arabpcom@gmail.com,Free,20 March 2015,News & Magazines,2.1M,"100,000 - 500,000",1.7.1,2.3 and up,Everyone 10+,n/a,4.1,"1,727","1,058",247,174,80,168,https://play.google.com/store/apps/details?id=com.arabpcom.yemennews,"before read the Full Story - This application does not بمجاملة any of the sites electronic He arranges News randomly-mail sites of مايعطي application neutrality towards all Amoaqa electronic - The ability to read the full story from the source and not part of the news like some other applications - Speed ​​News brought because Velayati news is from a single location, but from multiple sites and multiple servers - News adds a distinctive way in the sense that you as you read News add sites to the list without waiting for the download news all sites Disclaimer: The application was designed to be the greatest impartiality, transparency and additions news sites electronic-oriented Almtaataddh and not Touhjh a particular or specific destination, and if Raúeetm that there is a site mission has been neglected not add be sure to mention it and, God willing, will be added in future versions",ما الجديد في النسخة 1.7.1 : -اصلاحات الاخطاء - تحسين الاداء
com.nema.BMEmap,BMEmap,NéMa,marosige@gmail.com,Free,1 September 2012,Education,227k,"1,000 - 5,000",1.1,1.6 and up,Unrated,n/a,3.6,36,17,7,0,3,9,https://play.google.com/store/apps/details?id=com.nema.BMEmap,Internet kapcsolat szükséges a program futtatásához!!! A BME épületeit és a kampusz környékén lévő fontosabb helyeket tartalmazó térkép.,"v. 1.1 - Navigációs bugok javítása, beállításokban testre szabható navigáció - Új menüpont: ""Legközelebbi"" v. 1.0 - Első verzió - POI-k megjelenítése és POI-k közti böngészés"
com.surfcitygames.dragonhero,Dragon Hero - Free Epic Quest,Surf City Games,gp-feedback@surfcitygames.com,Free,14 August 2014,Action,25M,"1,000 - 5,000",1.2,2.3.3 and up,Unrated,$1.10 - $6.63,4.2,54,33,8,8,2,3,https://play.google.com/store/apps/details?id=com.surfcitygames.dragonhero,"In the land of Ajoria, every hundred years a child is born with the power to speak to dragons. You are the Dragonchild of prophecy. Since birth, the most powerful dragons have taught you to fight and to ride, soaring through the air on their mighty backs. But darkness has come to the kingdom. The wizard Malacron has broken free of his prison and begun to rain his destructive magic upon the land. The prophecy states that only the Dragonchild has the power to stand up to the evil wizard. If you can’t resist the wizard’s magic, all Ajoria will be lost. Grab a dragon, hold on tight, and get ready for the ride of your life! -Choose from over three riding dragons -Fly over the kingdom, incinerating the evil wizard’s magic -Ignite the skies to an addictive heroic rhythm -Enjoy innovative and addictive gameplay: touch the left side of the screen to steer your dragon and the right side to breathe fire",null
com.internetdesignzone.dressupallinone,110+ Dress Up Games For Girls,Internet Design Zone,screene@gmail.com,Free,27 November 2015,Casual,49M,"100,000 - 500,000",2.2,2.2 and up,Everyone,n/a,4.1,"2,883","1,821",309,286,139,328,https://play.google.com/store/apps/details?id=com.internetdesignzone.dressupallinone,"Totally New and Updated! 110+ Free Dressups in One app. The Ultimate Dressup app for young girls. 112 Dressup themes. Hundreds of stylish looks to create. Hours of fun! You can dress up girls, couple, best friends, princess, kissing couple, animals or pets. Benefits / Features: * 112 Free looks including: mermaid, superhero, fairy, pirate, beach, college, emo, Japanese, senorita, etc. * Hundreds of dresses, hairstyles, bags, shoes, jewelry pieces, accessories, belts, and lots more in every theme. * Save the look as a photo in the photo album. Make the saved photo as your girly wallpaper or profile picture.",Some bugs removed.
org.speedspot.speedspot,Speed Test,SpeedSpot.org,support@speedspot.org,Free,31 March 2016,Tools,9.7M,"500,000 - 1,000,000",4.0.7.6,4.0.3 and up,Everyone,$1.99 - $9.99,4.4,"10,765","6,912","2,239",723,313,578,https://play.google.com/store/apps/details?id=org.speedspot.speedspot,"SpeedSpot is the only speed test that let's you test your internet connection on both Wi-Fi and cellular networks, keep track of your speed tests and contribute your results to a crowdsourced map of Wi-Fi Hotspots that shows the speed of each hotspot. You can use the included Wi-Fi Finder to find Free and Fast Wi-Fi - in Hotels, Cafes, Restaurants - anywhere in the world. Main Features: ✓ Run Speed Tests for your cellular Network on 3g, 4g, LTE connections to improve your coverage ✓ Test the Download and Upload Speed and Ping of WiFi Hotspots on dsl, adsl, cable connections. ✓ Help make finding free WiFi Hotspots with fast network connections possible by contributing your test results to the crowdsourced Wi-Fi Finder database ✓ Worldwide high speed data server network for reliable results ✓ Keep track of your internet speed tests in your personal result history. The includes download and upload speed, ping, signal strength, network name, internal and external IP and the test date. ✓ Compare your different 3g, 4g, LTE cell speed tests. Study the reliability of your broadband dsl, adsl, cable connections over time. ✓ Use the Wi-Fi Finder to access a coverage map that let’s you easily locate free, fast WiFi Hotspots around you in Hotels, Cafes and Restaurants and other public locations like stores, bars and libraries",New in 4.0: - Run time permissions for Android >6.0. - Design Improvements. - Bug fixes
com.gabrielittner.timetable,Timetable,Gabriel Ittner,feedback@timetable.im,Free,31 March 2014,Education,3.2M,"1,000,000 - 5,000,000",1.7.6,4.0 and up,Everyone,n/a,4.3,"36,383","21,590","8,208","3,056","1,497","2,032",https://play.google.com/store/apps/details?id=com.gabrielittner.timetable,"Timetable is the most beautiful and intuitive app on Google Play for managing your school or university life. Save your timetable and all tasks from homework to exams. You only need to enter them once, because Timetable syncs across all your Android devices. Often forget to turn down your phones volume? No problem the app automatically mutes your phone during lessons. Quick overview - synchronise data between all your devices - optimised for phones and tablets - light and dark theme available - easily save your lessons, tasks and holidays - view your timetable as list and as grid - search in your timetable and tasks - optional two,three or four week cycle - one 4x1 widget for each lessons and tasks - one resizable widget (2x2 minimum) for each - lock screen widgets for each (Android 4.2) - notifications for lessons and tomorrows tasks - automute phone during lesson - dashclock extension Permissions - Full network access: needed for synchronisation - Receive data from Internet: needed for synchronisation - Find accounts: needed for synchronisation - Read sync settings: needed for synchronisation - Write sync settings: needed for synchronisation - Start at boot: needed for automute and notifications","1.7.5/6 - fix widget issues - fix notification issues - fix battery drain 1.7.4 - fix tasks, exams and holidays showing on the wrong date 1.7.2 ﻿- sort done tasks/exams with newest first - lesson detail: view the subjects tasks by tapping on the tasks section - task/exam widget now shows 'x days left' instead of the due-date 1.7.0 - share your timetable with friends - create multiple timetables - new widget design - many smaller features"
com.greenstream.fi.newspaper,Suomen sanomalehdet,Greenstream Apps,support@greenstreamapps.com,Free,3 January 2016,News & Magazines,2.4M,"5,000 - 10,000",3.2.0,4.0.3 and up,Everyone 10+,n/a,4.1,181,63,83,25,5,5,https://play.google.com/store/apps/details?id=com.greenstream.fi.newspaper,Lue kaikki Suomen sanomalehdet yhden sovellus. ** Yli 100 SANOMALEHDET ** Now with Chrome Custom Tabs! Instead of the internal browser you can now choose Chrome Custom Tabs which is faster and more stable. To activate Chrome Custom Tabs go to the browser settings page in the app. Read all Finnish newspapers in one application. ** Over 100 NEWSPAPERS ** Now with Chrome Custom Tabs! Instead of the internal browser you can now choose Chrome Custom Tabs Which is faster and more stable. To activate the Chrome Custom Tabs go to the settings page browser in the app.,v3.2.0: * New web browser - Chrome custom tabs. Instead of the internal browser you can now choose Chrome custom tabs which is faster and more stable. To activate Chrome custom tabs go to browser settings page.
com.fitivity.swimming,Swimming Strength Training,Fitivity,guy@getfitivity.com,Free,22 March 2016,Sports,14M,"10,000 - 50,000",3.2.3,3.2 and up,Teen,n/a,3.7,82,32,20,11,8,11,https://play.google.com/store/apps/details?id=com.fitivity.swimming,"Use this app to get in top physical shape for swimming. The time you put in the weight room will make you a faster and stronger swimmer. To improve your speed and decrease your lap time, you will need to be able to master all of the exercises in this program. Swimming is a sport that requires a lot of practice, correct technique, and proper conditioning. This app will help you get your body in swimming shape - so you can optimize the muscles needed to dominate swimming. App Features: - Instructional coaching using video and voiceover - Animated demonstrations with detailed descriptions - Functionality to track workouts and exercises completed - Multi-Level Beginner to Advanced Workouts - Warm Ups, Cool Downs - Tips, Secrets, Overview of the Workout - Fitness, sports and recreational events in your city! Fitivity’s trainers are some of the top athletic professionals in the world. Our staff includes sports and fitness trainers who work with professional athletes, fitness enthusiasts and people who have never exercised before. We understand training and are here to help you improve. We receive emails everyday from our users who thank us for helping them successfully achieve their goals. With this program you can accomplish your goals too! Workout smart with Fitivity.",3.2.3 updates - minor bug fixes - fixed issues in creating video posts - fixed Google sign in for most apps 3.2.2 updates - minor bug fixes - removed image caching for offline use which was causing heavy data usage for some users 3.2 updates - view and update your profile - various UX & bug fixes
com.sticksports.sticksoccer,Stick Soccer,Stick Sports Ltd,appsupport@sticksports.com,Free,9 July 2015,Sports,null,"1,000,000 - 5,000,000",null,4.0.3 and up,Everyone,$1.19 - $34.99,3.7,"34,282","15,507","6,591","4,745","2,424","5,015",https://play.google.com/store/apps/details?id=com.sticksports.sticksoccer,"Score goals for club and country with a simple swipe of your finger! ""Classic Stick Sports gold - compulsive and challenging. A time-killing must have."" - The Sun From the creators of Stick Tennis and Stick Cricket, Stick Soccer offers you the chance to: PLAY FOR YOUR CLUB Join forces with other fans to take on rival supporters from around the world! DOMINATE THE WORLD Take on 32 of the world's best national teams in your quest for World Domination. OUTSCORE YOUR FRIENDS How many points can you rack up before time runs out? Risk it all by opting for double or nothing. --- Easy to play yet hard to master, Stick Soccer boasts immersive 3D graphics and a lifelike stadium filled with adoring - and abusive - fans. By downloading this app you are accepting our EULA: http://www.sticksports.com/mobile/terms.php Important message: This game includes In-App Purchases.","BUG FIXES: We've fixed a few problems, including an issue where the game would follow Raheem Sterling's lead and go on strike."
com.ai.driftzone,Drift Zone,Awesome Industries sp. z o.o.,support@driftzonegames.com,Free,10 November 2015,Racing,57M,"1,000,000 - 5,000,000",1.3.8,4.0 and up,Everyone,$0.99 - $19.99,3.9,"87,035","50,195","10,580","7,959","5,004","13,297",https://play.google.com/store/apps/details?id=com.ai.driftzone,"★★★★★The ultimate drift racing game has just crossed 4 million downloads in just under 2 month !!★★★★★ 5/5 “Great game! The graphics are unreal, The cars handle perfectly, Get this racing game!” 5/5 “No doubt it's the most addictive game for Android” Over 40 diffrent racing tracks are ready for the ultimate sports car driver to burn rubber and compete for gold in the best android racing game . Stunning graphics, Unique sports cars especially designed to achieve a realistic driving experience and challenging missions that require both real racing skills and xtreme coordination. ★If you are a drift racing enthusiast = This is the game for You! ★Burnout on each challenge = one set of your racing car tires burned! ★Just One rule = You can only score if you are driving sideways With a wide range of racing cars all ready to drift race and lots of race tracks to compete on this stylish and exciting race game you can be sure you'll drive for hours... Awesome Industries support safe driving, we strongly advise you not to drag race or perform any type of real racing if you are not a trained racing car driver. This game is intended to remain on you mobile and tablet and not to be taken to the streets, it is both illegal and dangerous to perform these activities In The Game: ✪ Fun - Pure car drifting free fun game play ✪ Speed - Drive cars at crazy speeds ✪ G-force on every turn ✪ Shiny rims - Lots of awesome upgrades for your racing car ✪ Awesome graphics - Real awesome 3D game graphics for racing tracks and cars ✪ 12 different seasons - Hours of real racing fun across 7 seasons. ✪ 30 different levels, and this is just the beginning! ✪ Car customisation - Personalise your car and make it yours ✪ bullet time -> NEW FEATURE helping drive your drifts to perfections ✪ leaderboards -> Race against your friends and reach the top ===★★★Like our fanpage on facebook !★★★=== https://www.facebook.com/pages/Drift-Zone/548314448598031?ref_type=bookmark",– New Car – Less Adverts
com.dexati.cavemanrun,Caveman Run,Dexati,kumar@dexati.com,Free,26 March 2016,Arcade,6.9M,"500,000 - 1,000,000",2.1,2.3.3 and up,Everyone,n/a,3.8,"3,439","1,807",530,354,235,513,https://play.google.com/store/apps/details?id=com.dexati.cavemanrun,"Caveman Run is exciting running game where lonely caveman has to travel through the wild to reach his Meat. Help Caveman Run and Jump and fly to reach his food. Feed some meat to the Caveman. He is not on diet. This fun, free Caveman games lets you help the Caveman run to his meat avoiding obstacles along the way. Our Caveman, we call him Fred, overslept and now has to run to get his food. Tap lower to make him jump and higher to make him jump higher. Unlike other Caveman games this game also lets Fred, the caveman, fly. You can make him fly by tapping when he is on his jump. We have created several levels so you can have hours of fun with the Caveman run game. Let Fred run from cave towards his food. It is free and you do not have to create any account to play the cave run game. You find the cave near the sea side in one level and cave in a desert in another level. Cave run is lot of fun kids and adults alike. Whether you are into caveman or Cave Run this is the app for you. Multiple level of cave run game will be exciting for anyone. Now caveman has to run through 9 levels. How to play: Click on the screen to make Caveman jump. Click lower part of the screen for caveman to jump lower and higher to jump higher. Make caveman fly by clicking on the screen while he is jumping. Caveman's diet is simple meat roasted on fire near his cave and hence Cave Run and you can feed him as many times as you like, he is not watching his diet so go ahead and have some fun helping him run away from his cave. Caveman run now with 3 more levels including Ice Age theme, Stone Cold theme, Forest theme.",Three new levels added. Caveman Run just got more exciting. Removed Banner Ads.
com.msappz.internetlock,Internet Lock (Data/Wifi Lock),MSAPPZ,support@msappz.com,$0.99,2 October 2013,Tools,99k,"500 - 1,000",1.1,1.6 and up,Unrated,n/a,3.2,13,5,2,1,0,5,https://play.google.com/store/apps/details?id=com.msappz.internetlock,"************************************************************************************************************************ YOU CAN TRY THE LITE VERSION TO SEE HOW THE APPLICATION WORKS BEFORE YOU PURCHASE THIS APPLICATION ************************************************************************************************************************ Internet Lock helps you password protect your Data Connection or Wifi Connection easily. Have you ever incurred inflated Internet bills for Data Connection or Wifi because your toddler accidentally clicked on some ads while playing on your mobile OR your kids/friends delibrately used your Wifi/Data Connection for downloading movies/games/videos. If any of above scenario is your problem, then Internet Lock is FOR YOU!!! Internet Lock enables you to protect your Wifi and Data Connection by setting up a secret PIN. Nobody will be able to connect Wifi/Data Connection unless they know the secret PIN. Simple, Effective and Lightweight! It does not require complex configurations or anything, you can just install the application, setup a pin and get protected in seconds. It is very lightweight and requires very less disk space and memory. ----FULLY CONFIGURABLE--- - Security can be temporarily disabled if the user wants. That is, if you think nobody else is going to use your device then you can just turn off the security by going to settings. By doing this, you will not have to enter your PIN each time you connect to your Wifi/Data connection. - User has the option to protect Wifi Only, Data Connection Only or BOTH. Useful in situations if you have an unlimited plan at your home or office, you can simply disable Wifi protection. #####keywords######## password protect data connection, password protect wifi, lock wifi, lock data connection, lock internet, block internet, block data connection, block wifi access. -",null
