domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
com.kevinbradford.games.campaign,Campaign Manager,Kevin Bradford,support@kevinbradford.org,$2.23,12 January 2016,Strategy,7.8M,"1,000 - 5,000",2.0,2.3.3 and up,Everyone,n/a,4.0,155,68,48,18,10,11,https://play.google.com/store/apps/details?id=com.kevinbradford.games.campaign,"Will you help the Democrats stay in power for another 4 years or will you help the Republicans move into the White House? The fate of the 2016 U.S. Presidential Election is in your hands in this election simulation game! Choose your candidate and navigate the tricky political landscape of the 2016 electoral college. Clinton, Sanders, and O'Malley are your choices for the Democratic ticket while the Republican's can choose from Trump, Bush, Rubio, or Cruz. Features: * Advanced election simulation model using real-world polling data, population demographics, and historical voting trends. * Play historical campaigns dating back to 1992. Gore v Bush, McCain v Obama, Clinton v Dole, and many more! * Launch television, radio, internet, and ground campaigns in any state you chose. * Hire volunteers to make a lasting impact in those tough battleground states. * Improve your campaign staff to gain national benefits and help set your focus for the national debate. * Watch your money and be on the lookout for fundraisers so you can keep spending. Please be sure to leave a review and tell your friends about this game. We're planning another update for the Spring featuring better 2016 polling data and candidates!","- Added the 2016 presidential campaign and 7 primary candidates to choose from - Added 6 historical campaigns to play, dating back to 1992 - Various graphical and interface improvements Please be sure to leave us a review and we will update again in the Spring with better 2016 campaign data and candidates."
com.ubicuo.dibujos,Draw for kids,Project Xepa,acuatoria@gmail.com,Free,3 July 2014,Entertainment,"1,002k","1,000 - 5,000",1.5,2.3 and up,Unrated,n/a,3.8,21,11,4,1,0,5,https://play.google.com/store/apps/details?id=com.ubicuo.dibujos,╔═.♥.═════════════════════════╗ The most entertaining application to draw. ╚═════════════════════════.♥.═╝ Enjoy drawing or c o l o r them from the gallery. It's easy to use and very fun for kids an not so kids. You can save or share your paintings. Choose a template and let's fun. Play with colors and get something to share. Tools: - c o l o r selector - Quick color palette - Undo and redo action - Size of the brush - Insert a custom text.,Some improvements
com.thedarkmoon.colorblocksrunner3d,Color Bricks Runner 3D,the Dark Moon,biodeathwork@gmail.com,Free,22 July 2014,Racing,31M,100 - 500,1.01,2.3 and up,Everyone,n/a,3.7,7,4,1,0,0,2,https://play.google.com/store/apps/details?id=com.thedarkmoon.colorblocksrunner3d,"Present to you a runner Colored Bricks 3D - tetris style race with classic gameplay! Inside you will find a lot of fun, a nice 3D-graphics, mesmerizing effect destroying blocks nice music анд sounds! Your task is to earn as many score as you can. Points are awarded for each enemy car, you have overtaken, and for the destruction of red enemy cars. Game speed will depend on the scores. Play by yourself and compete with your friends! Features: - Nice 3D-graphics - 3 difficulty levels - Preservation of Records - Intuitive touch interface",Small UI impruvements
com.ascendapps.microphone.pro,Easy Microphone,AscendApps,admin@ascendapps.net,$2.63,15 February 2015,Music & Audio,1.8M,"500 - 1,000",1.05,3.0 and up,Everyone,n/a,4.0,19,9,6,1,1,2,https://play.google.com/store/apps/details?id=com.ascendapps.microphone.pro,"Turn your device into a wireless Bluetooth microphone! -Reduced feedback microphone: adjustable feedback reduction. -Connect to speakers or other devices through Bluetooth or by audio cable. -Record and save audio *It is not yet possible to prevent microphone lag entirely on an Android device, though we have minimized lag enough for casual and/or emergency use. BE SURE TO TEST OUT THE FREE TRIAL VERSION BEFORE YOU BUY THIS APPLICATION. The trial version can be found in our ""MORE BY ASCENDAPPS"" section at the bottom of this page, or downloaded at the following link: https://play.google.com/store/apps/details?id=com.ascendapps.microphone",05/13/2014 -Bug fix. 02/16/2015 -Bug fix.
com.anbu.ringtonemaker,MP3 Cutter and Ringtone Maker,Lakshmanan Anbalagan,laxman.anbu@gmail.com,Free,4 December 2015,Music & Audio,1.8M,"5,000,000 - 10,000,000",1.1,3.0 and up,Everyone,n/a,4.1,"33,670","19,172","6,176","3,346","1,710","3,266",https://play.google.com/store/apps/details?id=com.anbu.ringtonemaker,"MP3 Cutter and Ringtone Maker is free Music Editor app creates ringtone, alarms, and notifications from MP3, WAV,AAC/MP4, 3GPP/AMR Audio formats. Cut the best part of your audio song and save it as your Ringtone/Alarm/Music File/Notification Tone. Make your own MP3 ringtones fast and easy with this all in one new app.The cut results are stored in ""/mnt/sdcard/media/audio"". You can record your own live audio and this new MP3 editor can edit and trim the best parts from it. All totally FREE to tone your music!!",General feature enhancements and bug fixes.
com.fentazy.mybaby2,My Baby 2 (Virtual Pet),Fentazy,fentazy@hotmail.com,Free,27 November 2015,Casual,53M,"1,000,000 - 5,000,000",2.4,2.3 and up,Everyone,n/a,3.9,"73,967","41,177","8,832","8,026","4,692","11,240",https://play.google.com/store/apps/details?id=com.fentazy.mybaby2,"This is the second version of the popular game ""My Baby"" that include much more clothes, rooms, etc. The game come with completely new design and you can change everything you want - the color of your baby, eyes, hair, clothes, toys, baby room and much more. Each new level will bring you new surprise. Make the baby to be just like you. Quick instructions: - Name your baby - Feed you baby with milk - Play with the ball and the Rubik's cube - Bathe the baby to be always clean - Always put your baby to sleep - NEW Play on the baby piano - Press Record button and Talking Baby",- new piano game - optimization for low devices - bugs fixed
com.tksolution.einkaufszettelmitspracheingabe,Shopping list voice input,TK Solution,toniksolution@gmail.com,Free,23 January 2016,Shopping,4.8M,"100,000 - 500,000",4.2.4,2.3 and up,Everyone,n/a,4.6,"16,800","11,095","4,601",631,209,264,https://play.google.com/store/apps/details?id=com.tksolution.einkaufszettelmitspracheingabe,"Never again note chaos ... An easy-to-use shopping list app. You can create your shopping lists directly by speaking. It is possible to create multiple lists,e.g. for various shops. Functions: • Two voice input modes, single or multiple items • Drag and drop a list • Manage multiple shopping lists • Synchronisation between devices • Strike out while shopping • Notifications for lists • Share a shopping list • Import text split by lines • Recipe modus • History • Change the typeface, size and color from fonts • Change a background Have fun with this intuitive shopping list app ... For questions or comments please contact me at: toniksolution@gmail.com",Update 4.2.4 - New logo - Completely new synchronization - Rudimentary introduction of categories - Android 6 ready - Many small adjustments and bug fixes **** New Permission for the camera is needed for barcode scanning ****
dk.xtf.romdirectory,Rom Directory,xtf,romdirectory@gmail.com,Free,9 April 2014,Tools,786k,"50,000 - 100,000",0.9,3.0 and up,Unrated,n/a,3.3,307,137,33,21,17,99,https://play.google.com/store/apps/details?id=dk.xtf.romdirectory,"*** THIS APPLICATION IS FOR ROOTED DEVICES *** - - - - This application is currently not being updated - - - - A crackflasher's tool of choice which let's you Find & Download your favorite rom! - Custom Android Distributions, not emulator roms * New rom versions is available as soon as the developer uploads them * Download directly from the developers host of choice * Choose between light and dark theme * Fast and intuitive * Currently support the following types: Rom, Kernel, Gapps, Recovery *** If your device or rom is not currently supported, please contact me and I'll try my best to add it.",* Fixed settings force close * New favorites feature * Optimizations
com.clearfishing.pescuitsportiv.de,Sportangeln,Clear Fishing Inc,sorin.vulpe@picnicmedia.ro,$4.57,14 December 2014,Sports,34M,100 - 500,2.0,2.2 and up,Unrated,n/a,4.2,9,5,3,0,0,1,https://play.google.com/store/apps/details?id=com.clearfishing.pescuitsportiv.de,"Sportangeln von Clear Fishing ist eine Lern-App rund ums Angeln im Süßwasser, die wir in erster Linie für die Anfänger im Angelsport entwickelt haben. Sie eignet sich auch für Angler, die schon Erfahrung mit dem Sportfischen haben und sich für neue Zielfische interessieren. Lernen Sie mithilfe unseres Ratgebers, wie man erfolgreich über 30 der wichtigsten Angelfische im Süßwasser fängt, darunter Karpfen, Zander, Hecht, Wels, Barsch, Döbel und viele andere spannende Fried- und Raubfische. Erfahren Sie: • Wie man sie lokalisieren kann, • mit welchen Methoden und Techniken sie beangelt werden, • welche die fängigsten Montagen, Köder und Futtersorten sind, • wie man die jeweils passende Ausrüstung zusammenstellt, • wie man die wichtigsten Knoten bindet. Bonus: wertvolle Tipps, Tricks und Hinweise unserer Redakteure. Hier eine detailliertere Inhaltsangabe der neun umfangreichen Kapitel: Zielfische: Unsere Fisch-Fibel enthält für jeden der über 30 Fische jeweils Beschreibungen mit Erkennungsmerkmalen, Infos über ihr Vorkommen, Tipps zum Lokalisieren der Standorte, Empfehlungen für Angelmethoden, Techniken,Köder und passende Ausrüstungen. Köder und Futter Eine Einführung in die wichtigsten Natur- und Kunstköder, die im Süßwasserangeln zum Einsatz kommen. Montagen Treffen Sie mithilfe unseres smarten Farbcodes eine schnelle Auswahl aus 20 Montagen, die alle wichtigen Angelbereiche abdecken: Stippen, Grundangeln, Posenangeln, Raubfisch, Karpfen, Feedern, in Flüssen oder Stillgewässern. Jede einzelne mit einer anschaulichen und illustrierten Schritt-für-Schritt-Anleitung. Knoten Angelprofis haben aus Hunderten die acht nützlichsten Angelknoten ausgesucht, die Sie mithilfe der Schritt-für-Schritt-Anleitungen schnell erlernen können. Angeltechniken Wir bieten Ihnen hier acht Techniken aus verschiedenen Bereichen des Sportangelns, die für einen vielseitigen Angler unentbehrlich sind. Mit klaren Anleitungen lernen Sie: - wie man richtig auslotet, - Posen richtig bebleit, - wie man mit der Pose in drei verschiedenen englischen Stilen angelt, - wie man mit der Schleuder anfüttert, - wie mit PVA-Material geangelt wird, - wie Sie einen Anhieb richtig setzen und richtig drillen, - sowie die perfekte Wurftechnik mit Spinn- und Baitcastruten. Diese Lektion enthält eine Videoanimation, die Sie auch in Zeitlupe sehen können. Angeltasche Egal was der Volksmund sagt, die Tasche eines Anglers oder einer Anglerin ist umfangreicher und besser organisiert als jede Damenhandtasche. In 27 Artikel zeigen wir Ihnen, was unbedingt in eine gut bestückte Tasche hineingehört. Jeder Artikel enthält Erläuterungen, wenn Sie ihn anklicken. Ausrüstung In 58 illustrierten Artikeln erklären wir Ihnen verständlich, worauf es bei Rute, Stippe, Rolle und Haken im Detail ankommt, Bauteil für Bauteil. Außerdem finden Sie hier Empfehlungen für: - Ihre allererste Angelausrüstung, - Ausrüstungen nach Gewässertyp (Fließ- und Stillgewässer), nach Methode (Feeder, Posen- oder Grundangeln) und nach Zielfisch (Karpfen, Raubfisch). Gewässer Zwei illustrierte Einführungen in die Besonderheiten der Angelplätze in Still- und Fließgewässern. Tipps und Hinweise Das ist unser Ratgeber, wie man einen Angelausflug von Anfang an stressfrei und erfolgreich gestalten kann. Außerdem haben wir für Sie die Prinzipien des waidgerechten Angelns in praktische Hinweise übersetzt. Entdecken Sie auch andere Apps, die von Clear Fishing entwickelt wurden! Wir haben viele erfolgreiche Anwendungen in unserem Portfolio, die sich ausschließlich dem Angeln widmen und in mehreren Sprachen zum Download bereitstehen. Alle enthalten ausführliche Anleitungen zu Angeltechniken, Methoden, Montagen, Knoten, Tipps und Tricks. Wir bieten Ihnen sorgfältig recherchierte Informationen, damit Sie noch mehr Freude an Ihrem wunderbaren Hobby haben. Clear Fishing ist ein internationales Markenzeichen von Picnic Media. Sport Fishing by Clear Fishing is a learning app around fishing in fresh water, which we have developed primarily for the beginners in fishing. It is also suitable for anglers who already have experience with the sport fishing and are looking for new target fish. Learn using our guidebook on how to successfully captures over 30 of the most important fishing in freshwater fish, including carp, perch, pike, catfish, perch, chub and many other exciting coarse and predator fish. Learn: • How you can locate them, • the methods and techniques they are fished, • what the most catchy montages, bait and food are, • how to put together each appropriate equipment, • how to tie the most important nodes. Bonus: valuable tips, tricks and hints of our editors. Here is a more detailed summary of the nine comprehensive chapters:   Target fish: Our fish Primer contains for each of the 30 fish in each case descriptions with identifying features, information about their occurrence, tips for locating the locations, recommendations for fishing methods, techniques, bait and appropriate equipment. Bait and feed An introduction to the most important natural and artificial baits that come in fresh water fishing used. Mondays Meet using our smart color codes a quick selection of 20 assemblies, covering all the important fishing areas: specks, bottom fishing, float fishing, predatory fish, carp, feeder fishing, in rivers or still waters. Each individual with a vivid and illustrated step-by-step guide. Node Fishing professionals have chosen out of hundreds the eight most useful fishing knots that you can use to learn the step-by-step instructions quickly. Fishing techniques We provide eight techniques from different areas of the sport fishing, which are indispensable for a wide range of anglers. With clear instructions, you will learn: - Explores how to properly - Poznan bebleit properly - How to fish with the pose in three different English styles, - How to anfüttert with the sling, - As fished with PVA material, - How do you set a right first time and drill properly, - And the perfect casting technique with spinning and Baitcastruten. This lesson includes a video animation that you can see in slow motion. Fishing bag No matter what the saying goes, the bag of an angler or angler is more extensive and better organized than any ladies handbag. In 27 articles, we show you what to put part necessarily in a well-stocked bag. Each article contains explanations when you click on it.   Equipment In 58 illustrated articles we will tell you of course, what is important in Rute, gravy, roll and hook in detail, component for component. You will also find recommendations for: - Your very first fishing equipment, - Equipment type of water (flow and pond), according to method (feeder, float or bottom fishing) and by target fish (carp, predator).   Waters Two illustrated introductions to the specifics of fishing spots still and running waters. Tips and Hints This is our guide, how to make a fishing trip from the start stress-free and successful. We have also translated for the principles of waidgerechten fishing in practical advice. Explore other apps that have been developed by Clear Fishing! We have many successful applications in our portfolio that are dedicated exclusively to fishing and are available in several languages ​​for download. All contain detailed instructions for fishing techniques, methods, assemblies, knots, tips and tricks. We offer carefully researched information, so you have even more enjoyment of your favorite hobbies. Clear Fishing is an international trademark of Picnic Media.",Minor bug fixes
it.fabbricadigitale.meteoit.page,Meteo.it,RTI Spa,mediasetandroid@gmail.com,Free,16 March 2016,Weather,32M,"5,000,000 - 10,000,000",3.2.3,4.0.3 and up,Everyone,n/a,3.9,"84,102","37,289","24,335","10,381","4,190","7,907",https://play.google.com/store/apps/details?id=it.fabbricadigitale.meteoit.page,"Finalmente disponibile, gratuita ed indispensabile! Completamente nuova, ancora più ricca di informazioni e sempre più affidabile, grazie ai nuovi algoritmi previsionali del Centro Epson Meteo. Scrolla l'app verso il basso per vedere le previsioni per i prossimi quindici giorni. Tocca il giorno e l'orario che ti interessa per vederne tutti i dettagli - temperatura, umidità, precipitazioni, stato del mare, e tutti gli altri dati meteorologici. Una grafica inedita ed accattivante, nuove funzionalità, servizi innovativi e informazioni approfondite. Un esempio? La funzione “notifica su variazione”, che permette di mettere sotto controllo il tempo di una località a scelta in una determinata data, e avvisa immediatamente in caso di cambiamenti. Potrai inoltre condividere le previsioni e i contenuti con chi vuoi e personalizzare la grafica con sfondi sempre nuovi. Mai vista un’app così: è tempo di cambiare! Alcune nuove funzionalità: - Sfondi grafici con immagini sempre nuove che richiamano le condizioni meteo correnti - Frasi di accompagnamento che appaiono nella schermata iniziale e “raccontano” in due parole il tempo che fa - Informazioni meteo puntuali, con dettagli previsionali per tutto l’arco della giornata e tendenza meteo fino a 15 giorni - Notifiche personalizzabili - Possibilità di condividere le previsioni e i contenuti Finally available, free and indispensable! Completely new, more informative and more reliable, thanks to new algorithms forecasting the Epson Weather Centre. Shakes the app down to see the forecast for the next fortnight. Tap the day and time that you are interested in to see full details - temperature, humidity, precipitation, sea state, and other meteorological data. A graphic novel and attractive, new features, innovative services and in-depth information. An example? The ""notification of change"", which allows you to put in check the weather at a location of choice on a certain date, and immediately alerts in case of changes. Plus, share forecasts and content with who you want and customize the graphics with backgrounds always new. Never seen an app like this: it's time to change! Some new features: - Wallpaper graphics with new images that recall the current weather - Accompanying phrases that appear on the home screen and ""tell"" in a few words what the weather is - Weather punctual, with details forecasting throughout the day and trend forecast up to 15 days - Customizable notifications - Ability to share your predictions and content",. Risolto un problema sulla gestione dei fusi orari . Risolti altri piccoli errori.
com.connectill,"Connectill, logiciel de caisse",Connectill,contact@connectill.com,Free,4 March 2016,Business,6.6M,"1,000 - 5,000",4.5.6.02,4.1 and up,Everyone,n/a,4.2,23,15,3,2,0,3,https://play.google.com/store/apps/details?id=com.connectill,"- S’adapte avec simplicité à tous les commerces Connectill est une solution d’encaissement qui s’installe sur tous les systèmes mobiles fonctionnant sous Androïd. La solution Connectill s’adapte à tous types de commerce : Snack, Mercerie, Boulangerie, Pâtisserie, Commerce de Vêtements, de Chaussures, Pizzeria, Commerce de Fruits et Légumes, Marchand de Fleurs, d’Articles de souvenirs, Street-Food, etc. Grâce à sa mobilité, la solution Connectill est particulièrement adaptée aux commerces de rue et d’une façon générale aux commerces ambulants. Pour autant Connectill peut être déployé dans des commerces traditionnels et s’avère particulièrement utile lorsque l’on doit équiper plusieurs points de vente. Vous ajoutez, modifiez, supprimez vos produits comme vous le souhaitez et vous les classez par rubrique. Bien sûr, c’est vous aussi qui choisissez vos rubriques. Avec Connectill, vous êtes libre de faire comme vous voulez. - Encaissement mobile partout en ligne Connectill est votre logiciel de caisse 100% connecté, et sait également travailler en mode hors-ligne. Pas besoin de connexion internet ! Concentrez-vous sur ce que vous savez faire de mieux, Connectill fait le reste ! Vous consacrez votre temps à vos clients. La facturation et l’encaissement ne sont plus qu’une formalité. Du bout des doigts sur votre écran tactile vous « tapotez » la facture. L’encaissement devient un outil de fidélisation. Vous recueillez le n° de mobile de votre client ou son adresse électronique en lui proposant de lui envoyer la facture directement par SMS ou e-mail. Vous constituez votre fichier client sans effort pendant que Connectill envoie automatiquement les factures. Quelle caisse enregistreuse vous en propose autant que Connectill ? - Gestion et analyse de votre activité Gardez un œil sur vos activités commerciales. A l’aide de votre navigateur préféré, allez sur votre Espace personnalisé. Retrouvez l’historique de vos ventes, vos factures détaillées, consultez vos outils d’analyse sur la période que vous souhaitez. A votre disposition : Chiffre d’Affaires de la période et nombre de factures, Top 10 des produits les plus vendus, Analyse graphique des ventes par rubrique, par mode de règlement, par mode de vente, par taux de TVA, Analyse graphique de l’évolution du CA, Pour compléter ces standards, exportez vos données au format Excel et créez vos propres analyses - Sécurité des données sur le Cloud Ayez l’esprit tranquille. Vos données sont sécurisées et sauvegardées sur nos serveurs. Indépendance et Sécurité sont les maîtres mots de Connectill. Indépendance en effet puisque vous pouvez stocker vos données pendant une semaine sur votre smartphone ou votre tablette sans que ceux-ci soient connectés. Aussi souvent que vous le souhaitez et au moins une fois par semaine, vous devez synchroniser votre appareil mobile avec votre Espace de gestion à l’aide d’une connexion WIFI. Il suffit d’effleurer l’icône pour lancer la synchronisation. Vos données sont sauvegardées sur nos serveurs, elles y sont en sécurité. Votre matériel est en panne ! Pas de soucis, vous installez Connectill sur un autre matériel de type Androïd, vous vous identifiez, vous récupérez toutes vos données et vous continuez à travailler. - Adapts easily to all shops Connectill is a POS solution that installs on all mobile devices running Android. Connectill the solution adapts to all types of trade: Snack, Haberdashery, Bakery, Cake, Trade Clothing, Shoes, Pizza, Retail Fruits and Vegetables, Flowers Marchand, of Sporting memorabilia, Street-Food, etc. . Due to its mobility, Connectill solution is particularly suited to street shops and generally to street shops. Provided Connectill can be deployed in traditional shops and is particularly useful when you need to equip several outlets. You add, edit, delete your products as you want and you rank by category. Of course, it's also that you choose your topics. With Connectill, you are free to do as you want. - Cashing mobile anywhere online Connectill your software box 100% connected, and knows also work in offline mode. No need for internet connection! Focus on what you do best, Connectill does the rest! You dedicate your time to your customers. Billing and collection are only a formality. Fingertip on the touch screen you ""tap"" the bill. The collection becomes a retention tool. You collect the mobile number of your client or email offering to send the invoice directly by SMS or email. You build your client file while effortlessly Connectill automatically sends invoices. Which cash register offers you as much as Connectill? - Management and analysis of your business Keep an eye on your business. Using your favorite browser, go to your personal space. Find the history of your sales, detailed invoices, check your analytics for the period you want. At your disposal: Turnover for the period and number of invoices, Top 10 best selling products, Graphical analysis of sales by category, by payment method, by way of sale, the VAT rate, Graphical analysis of the evolution of the CA, To complement these standards, export your data to Excel and create your own analysis - Data security in the cloud Have peace of mind. Your data is secure and backed up on our servers. Independence and safety are the hallmarks of Connectill. Independence in fact since you can store your data for a week on your smartphone or tablet without them are connected. As often as you wish and at least once a week, you must synchronize your mobile device with your space management with a WIFI connection. Simply touch the icon to start the synchronization. Your data is stored on our servers, they are safe. Your equipment is down! No worries, you install Connectill another Android hardware type you identify, you get all your data and you continue to work.",Gestion du fonds de caisse ESPECES Nouvelle boite de dialogue de rendu monnaie Refonte des icônes de l'application Refonte de l’interface d’ouverture service
com.tct.aiviewer2,.Ai Viewer,AI Designs,aicontactinfo@gmail.com,$2.12,17 May 2014,Productivity,3.2M,"1,000 - 5,000",1.0,2.2 - 4.4,Everyone,n/a,3.2,33,9,7,5,4,8,https://play.google.com/store/apps/details?id=com.tct.aiviewer2,"Adobe Illustrator Artwork (AI) is a file format developed by Adobe Systems for representing single-page vector-based drawings in either the EPS or PDF formats. The .ai filename extension is used by Adobe Illustrator. The AI file format was originally a native format called PGF. PDF compatibility is achieved by embedding a complete copy of the PGF data within the saved PDF format file. This format is not related to .pgf using the same name Progressive Graphics Format. Now With .Ai Viewer, You can open Adobe Illustrator Vector files through your Android Device. .Ai Viewer also enables you to convert .Ai files to PDF, and much more. .Ai Viewer will be constantly updated to accommodate any new Adobe Illustrator file format. .Ai Viewer is not an Adobe Product, But a tool to open Adobe Illustrator files on Android.",null
com.aidenthompson.battery,Battery Meter for SmartWatch 2,aiden56,aiden56apps@outlook.com,$0.99,4 October 2013,Tools,73k,"1,000 - 5,000",1.0.0,2.3 and up,Everyone,n/a,3.6,32,13,7,3,3,6,https://play.google.com/store/apps/details?id=com.aidenthompson.battery,Display your phones battery level on your SmartWatch. NOTE: Only compatible with the Sony SmartWatch 2. LiveWare™ extension for SmartWatch Smart Connect extension for SmartWatch 2 LiveWare extension for SmartWatch 2,null
com.vipergames.submarinejoyridefree,Bob Submarine - Top Free Game,Viper Games,contactvipergames@gmail.com,Free,5 December 2013,Arcade,9.7M,"50,000 - 100,000",1.1,2.3 and up,Everyone,n/a,3.7,628,314,81,71,40,122,https://play.google.com/store/apps/details?id=com.vipergames.submarinejoyridefree,"You're going for the best ride on Bob Submarine Adventure 2014 - One of the hottest mobile games in the world is now available on Google Play! Navigate the ocean depths collecting the maximum possible coins and avoiding accurate torpedoes that try hit you! During your incredible adventure on the ocean deep, searching for the end of the seas, traps will appear. Be careful not to get caught by any of them. Good things will appear to help you! Extra life and some specials are part of this underwater world. Sponge “ quite simply, an amazing game” Inspirade By Jetpackt Joyride! submarine joyride Your adventure is endless, days and nights pass and will continue his journey, but do not worry when the night comes down a powerful flashlight will help you to see obstacles in front of you! When the night is over everything will return to normal. After leaving the secret hangar, simply touch the screen to ascend and release to descend, bubbles will be left behind by a powerful propeller that will boost you forward. bob Enjoy it, Our warranty is your fun! On the main menu you can equip your submarine making it more powerful for battle! Features: - Great models game! - Simple controls! - Endless game! - Amazing effects ! - Touch the screen to ascend your submarine! - Collect coins and avoid obstacles! - Day & Nigth effects! - Nice flashligth effects - Great sounds experience! - sponge - bob - submarine joyride",null
com.Consurgo.MilkCoupons,Milk Coupons,Consurgo,igroweveryday@gmail.com,Free,24 August 2015,Shopping,2.4M,"1,000 - 5,000",2.0,2.3.3 and up,Everyone,n/a,3.2,4,2,0,0,1,1,https://play.google.com/store/apps/details?id=com.Consurgo.MilkCoupons,"Enjoy drinking milk? Now you can enjoy it even more with Milk coupons! We regurarly hunt special milk offers, discounts, rebates and promotions on popular milk brands and automatically update the milk coupons app.",null
hd.light.lite,HD Light Free - Icon Pack,Vertumus,viktor.vucinic@gmail.com,Free,24 December 2013,Personalisation,14M,"10,000 - 50,000",1.6.0,4.0 and up,Everyone,n/a,4.3,748,459,140,74,35,40,https://play.google.com/store/apps/details?id=hd.light.lite,"★ SALES★ All of my paid icons are on sale! Do not miss a chance to buy a thousands of icons for very symbolic price with regular weekly updates! Limited time only! AMAZINGLY SUPERB HIGH DEFINITION FANCY WHITE ICONS PACK FOR YOUR HOMESCREEN!!! ★ 300+ HD fancy white icons for your phone (144x144) ★ Multi launchers support: Apex, Nova, Holo, Adw, Action, Go, Cancel, Smart and many more (not tested) ★ 4 HD Wallpapers ★ PRO VERSION - 2600+ of HD dark side icons - weekly updates ★ PRO VERSION - many alternative icons to chose ★ PRO VERSION - many HD wallpapers ★ PRO VERSION - ability to change your app theme (Holo and Holo.Light) ★ Languages: DE, ES, FR, IT, RU, PT, BR and SR ★ Simple and minimalistic app interface in Holo style You can also apply icons from launcher settings, if there is no apply button inside the app Follow latest updates and new projects on social networks Google + - https://plus.google.com/u/0/103259272253179703637 Twitter - https://twitter.com/Vertumus_XDA Facebook - https://www.facebook.com/viktor.vucinic",NEW UPDATE WITH OVER 100+ ICONS!!! <b>v1.6.0 - 12.12.2013.</b> - added 100+ new icons - fixed many bugs - fixed many activities
com.appshare.android.ilisten,口袋故事-儿歌 儿童故事 英语 唐诗三字经 育儿早教全覆盖,上海童锐网络科技有限公司,bd@idaddy.cn,Free,8 April 2016,Education Education,11M,"50,000 - 100,000",7.6.0405020,2.3 and up,Everyone,$2.00 - $38.61,4.5,495,340,101,23,10,21,https://play.google.com/store/apps/details?id=com.appshare.android.ilisten,"听儿歌童谣、儿童故事、胎教音乐、睡前童话、儿童英语、唐诗三百首、三字经、弟子规、小学课文就用口袋故事，孩子想听的这里都有！ 国内最大的儿童听平台，2000万家长的选择！ 海量独家正版精品儿童故事库！ 热门经典儿歌：小兔子乖乖、两只老虎、小毛驴、数鸭子、拔萝卜、小燕子、爱我你就抱抱我等 热门经典故事：西游记、白雪公主、爸爸去哪儿、大头儿子小头爸爸（全网独家正版）、小糊涂日记等 【产品特色】 最故事：顶级儿童故事作家创作。包括沈石溪，梅子涵，郑春华，彭懿等知名儿童文学作家。 最声音：顶级声音主播专业制作。包括迪斯尼首选声音团队领声、凯叔、鞠萍姐姐、可乐姐姐等知名主播。 最智能：一键推送，解放家长手机，让孩子用公仔听故事 最贴心：“场景+年龄”自动推荐。起床听，车上听，吃饭听，睡前听…… 按需一键播放，妈妈省心 ，满足宝宝不同场景下的需求。 【用户评价】 全职妈妈——孩子很喜欢，比玩游戏好，不伤眼睛。 白领妈妈——每天下班回家最开心的事，就是用手机跟宝宝一起听故事，现在孩子每天一定要听听才肯睡。 车主妈妈——接送孩子上下幼儿园或者周末出去玩，放儿歌故事给孩子听，孩子不闹腾，我也能专心开车！ 怀孕妈妈——胎教音乐很好听，很静心，也挺有助于睡眠。 【联系我们】 官方网站： http://www.idaddy.cn 官方微信：工程师爸爸 官方QQ群：237028740 客服电话：4008 758 228 客服工作时间：周一至周五 9:00-18:00 意见反馈： feedback@idaddy.cn Listen to songs nursery rhymes, children's stories, prenatal music, bedtime fairy tales, children's English, Three Hundred Tang Poems, Three Character Classic, disciples regulations, the primary lesson to use pocket story, here are the children want to hear! The largest children's listening platform, 20,000,000 parental choice! Massive genuine exclusive boutique children's story library! Popular classic songs: Little Rabbit obediently, two tigers, a small donkey, a few ducks, pulling radishes, Swallow, love me, you hug me, etc. Popular classic story: Journey to the West, Snow White, my father go, the bulk of the first father son (the whole network exclusive genuine), small confused diary 【feature of product】 Most stories: Top children's story writers. Including Shen Stony Brook, Meizi Han, Zheng Chunhua, Peng Yi and other well-known writers of children's literature. Most sound: top anchor professional sound production. Including Disney preferred sound team lead sound, Kay uncle, Jupingjiejie, cola and other famous sister anchor. The most intelligent: a key push, the liberation of the parents phone, let the children listen to stories with dolls The most intimate: ""Scenario + Age"" Automatic recommended. Listen up, car listening, listening eat before going to bed to listen ...... demand a key player, the mother peace of mind, to meet the needs of different scenarios baby. [User rating] Full-time mother - child liked better than playing the game, not to hurt the eyes. White mother - a day home from work the most fun thing is to use the phone to listen to the story together with the baby, and now we must listen to children before they agree to sleep every day. The owners of the mother - the children to the kindergarten or weekend out to play, put the songs story to your child, the child is not naughty, I can concentrate on driving! Pregnant Mom - prenatal music sound good, very calmly, but also very help sleep. 【contact us】 Official website: http: //www.idaddy.cn Official micro letter: Engineer Dad Official QQ group: 237 028 740 Customer Service Tel: 4008758228 Customer Service Working Hours: Monday to Friday 9: 00-18: 00 Feedback: feedback@idaddy.cn",1、修复了一些bug 2、关注“工程师爸爸”微信公众号可领取奖励。
