domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
com.org.imsono.email,Ka-Ching! Got A Sale,tkjef,yo@tkjef.com,Free,18 June 2013,Business,767k,"500 - 1,000",2.3.1,2.1 and up,Everyone,n/a,4.2,13,10,0,1,0,2,https://play.google.com/store/apps/details?id=com.org.imsono.email,"Based on the common phrase in the subject of your sale notification emails the Got A Sale app will notify you with a unique Ka-Ching! cash register sound. ******************** Perfect for: Business Owners who need to know when they Got A Sale. Salesmen/Saleswomen waiting on important client's replies or waiting on leads coming in. Online Stores that need to fultill shipping orders in a timely manner. Anyone else looking to have a slick notification sound when a specific email subject is received. Can be configured for any email notification. ******************** Features: -Unique Ka-Ching! cash register sound notification for specified email subject phrases. -Multiple email accounts supported -Upload custom sound per email account to replace cash register sound -Multiple phrases per email account -POP3/IMAP Compatible -Works with Gmail, Yahoo, Hotmail & all other email providers that utilize POP3 and IMAP functionality. -Uses media volume so you can turn off all other notification sounds if you'd like and still hear these. Common POP3/IMAP Settings: Only need incoming settings for POP3 accounts. All POP3 accounts use port 995. All IMAP accounts use port 993. GoDaddy Email Account Type: POP3 Host: pop.secureserver.net Port: 995 Hostgator Email Account Type: POP3 Host: mail.yourdomain.com Port: 995 Gmail Account Type: IMAP Host: imap.gmail.com Port: 993 Yahoo Account Type: IMAP Host: imap.mail.yahoo.com Port: 993 Hotmail Account Type: POP3 Host: pop3.live.com Port: 995 Email provider not listed here? It should still work. Just do a search for your email provider's incoming POP3 or IMAP settings. ******************** No need to check every phone notification immediately. Just check the mobile notifications that matter. YOUR SALE NOTIFICATIONS!! ******************** Ka-Ching! $$$$$$$$ Got A Sale $$$$$$$$ Have questions? email me at yo@tkjef.com kw: online merchant,business owner,shopping cart,payment gateway,authorize.net,usaepay,orbital,zencart,oscommerce,volusion,big commerce,miva,magento,x-cart,core commerce","Version 2.3.1 -Fixed some bugs. -Completely re-designed the app. Now has Car Mode, Scheduler & Repeat Alert functionality."
com15.Boredbees.gate,Gate 2015,Boredbees Tech Solutions India Pvt. Ltd.,boredbees@gmail.com,Free,25 November 2014,Education,5.3M,"10,000 - 50,000",1.0,2.2 and up,Unrated,n/a,3.7,551,205,142,102,40,62,https://play.google.com/store/apps/details?id=com15.Boredbees.gate,Gate 2015 is a stepping stone to success for all technical geeks. Success depends on your previous preparation.so here's what we have got for you in package. -Get the complete Syllabus. -Attempt on mock practice tests. -Download previous year question papers. -Find the best book references. - Get experts advice and Guidelines,null
com.car.parking.games.perfect.car.parking,Perfect Car Parking 3D,Zuuks Games,help@zuuks.com,Free,12 July 2015,Simulation,47M,"500,000 - 1,000,000",1.2.9,2.3 and up,Everyone,n/a,3.7,"13,004","6,897","1,348","1,255",907,"2,597",https://play.google.com/store/apps/details?id=com.car.parking.games.perfect.car.parking,"Perfect Car Parking 3D Here is the excellent car parking game Perfect Car Parking 3D Rainy, smoggy, snowy weather moods. Have an excellent experience! If you like parking games, then you’ll love this one! Game Features - 24 different game levels - Realistic car driving experience - Perfect HD graphics - 4 different car (Sport car, classical car, race car, mini car) - Real car sounds - 4 different autoparks - 8 different cam angle. Inside cam, outside cam, front cam and even more - Realistic steering wheel ( Each wheel is designed special for a car. Every car has a different driving.) - Perfect car physic and car simulation - Different weather conditions ( Rainy, snowy, smoggy, cloudy, special weather conditions) - 10 bright rims (silver, black, chrome, gold and more) Brace yourself to fun with the newest, unique car parking game of 2014. Perfect Car Parking 3D.",- Facebook share - New cars added - Bug fix - New 6 level - New 2 camera
com.emma.google.amazeing,A-Maze-Ing,Angry Marmot Games,support@angrymarmot.org,Free,16 July 2014,Adventure,24M,100 - 500,1.5,2.3.3 and up,Unrated,n/a,4.0,4,3,0,0,0,1,https://play.google.com/store/apps/details?id=com.emma.google.amazeing,"Amazing collection of almost 100 mazes. You will have 4 different packs of levels: Oculus, The Pumpkin, Tobot-920i and Sir Explorer II. Each pack has 24 different mazes in it. You should collect as many bonus items as you can and exit maze to save your score. Click and hold on any location you have already been to teleport back. Use compass icon on bottom left corner of screen to ask for route to exit. Also you can collect speed-up bonus which will speed up your character for 30 seconds. Keywords: maze,puzzle,pathways,walls,laberinto,미로,迷路,Лабиринт,Labyrinth,Doolhof,เขาวงกต,التيه,fun,addictive",- Fixed Joystick - Bug fixes - Design improvements
me.load.apps.cosmobattles,Star Conflicts,Load.Me,info@load.me,$0.99,4 March 2015,Strategy,75M,"1,000 - 5,000",1.7,2.3 and up,Everyone,n/a,4.4,115,77,22,7,5,4,https://play.google.com/store/apps/details?id=me.load.apps.cosmobattles,"Star Conflicts is a new turned-based space strategy game for Android and iOS! Meet the outstanding graphics and easy controls. Enjoy an exciting survivor adventure through the galaxy as a commander of the motorized Space Marines troops. Play exciting epic battle missions and visit mysterious space locations. Unlock and upgrade 6 types of combat troops. Pick up bonuses and use them during epic battles in the deep space. Use all your strategic abilities, use the terrain tactical tricks to crush your enemies and reign in the galaxy! Main features of the game: - Brilliant 3D graphics of space; - 30 challenging battle missions; - Difficulty levels from EASY to HARD; - 3 types of unique space locations; - 6 types of combat troops; - tank upgrade system; - tactical terrain tricks and random events; - Achievement system; - Available in English, Russian, Chinese, Portugal, Spanish, German, French, Korean.",=== Ver 1.7 === + Graphics and effects improvements + Technical improvements + Gameplay improvements + Added new missions + Added Google Play Leaderboard + Added Google Play Cloud saving === Ver 1.4 === + Technical improvements + Added 2 new missions + Undo last action button added + Added turn change and unit respawn animation skip button === Ver 1.3 === + Added 1 new mission + Аdded new upgrades for units + Technical improvements
ch.corridor5.opm,Outdoor Atlas,Corridor 5,outdoor.atlas@corridor5.ch,Free,26 November 2015,Travel & Local,Varies with device,"100,000 - 500,000",Varies with device,Varies with device,Everyone,$1.96 - $83.68,3.5,626,225,162,58,51,130,https://play.google.com/store/apps/details?id=ch.corridor5.opm,"Outdoor Atlas is thought to be the companion for all your outdoor activities. It supports you offroad where classical street maps and navigation are of no help. With the built-in GPS, Outdoor Atlas always shows you your actual position on detailed topographic maps together with appropriate coordinates. The maps are downloaded once on request and stored locally to be used when no GSM connection is available. Currently, following maps are provided: ✔ OpenStreetMap ✔ OpenCycleMap Additional professional maps can be bought as In-App products. Currently available: ✔ Switzerland (swisstopo maps, official topographic maps of Switzerland incl. hiking trails, SwitzerlandMobility data) ✔ Germany (Alpstein, incl. hiking and biking trails, available in app-internal shop) ✔ Switzerland (Alpstein, incl. hiking and biking trails, available in app-internal shop) ✔ Austria (Alpstein, incl. hiking and biking trails, available in app-internal shop) ✔ France (IGN maps, France mainland and oversea territories, available in app-internal shop) ✔ Britain (Ordnance Survey maps) ✔ Northeast Italy (Alpstein, incl. hiking and biking trails, available in app-internal shop) ✔ Mallorca (Alpstein, available in app-internal shop) ✔ North America Maps (myTopo maps, installable as plugin) ✔ New Zealand (NZTopoMaps, installable as plugin) ✔ Spain (IDEE maps, installable as plugin) ✔ Norway (Statens kartverk, installable as plugin) ✔ Finland (installable as plugin) ...further maps to be announced. Application features: ✔ Supports internal and external (Bluetooth) GPS devices ✔ Supports built-in digital compass, respects declination ✔ Import / export tracks, waypoints in GPX or XOL format into internal database ✔ Built-in track editor, fully routing-capable ✔ Support WGS84, UTM, OSGrid, TM35FIN and LV03 coordinates ✔ Download map tiles once and use them offline ✔ Moving-Map mode (keep your position always centered on the screen) ✔ Search geolocations by names and address ✔ Retrieve geoinformation for position ✔ Use favorites to quickly jumpt to specific map, position, scale & layer ✔ TrackLog recording in background ✔ Follow-route mode (useful when visibility is bad) ✔ Goto-Waypoint mode (useful for geo-caching to find exact location) ✔ Infopanel shows you up-to-date information about position, tracklog and waypoint parameters ✔ Browse through the tour database with over 30'000 suggestions for outdoor adventures(hiking, cycling, mountain biking, inline skating, mountaineering, jogging etc.) in the Alps incl. tracks and desciptions. ✔ Browse tour reports from hikr.org ✔ In-App Shop to buy professional maps and app extensions (plugins) ✔ Synchronize your local track data with your favorite web portal, currently supported are SchweizMobil, outdooractive and gpsies.com Additional functionality can be added to Outdoor Atlas via its plugin-mechanism. Following plugins are currently available in the app's internal shop: ✔ Weather data CH (online weather data of Switzerland) ✔ Skiroutes CH (offline database of ski- and snowshoeroutes of the Swiss Alpine Club (SAC)) ✔ Wildlife protection Area CH (offline database with all protection areas in Switzerland) ✔ Swiss Public Transport Stations (Stations and timetable of Switzerland's public transport network) ✔ SwissNames (toponymy database containing all names from the Swiss topographic maps). This is a free app, but has ads on the map display. If you like to use an ad-free version, then buy the a PRO-licence in the app's internal shop. It will also activate valuable additional features. Please help to improve the product and report any problems to outdoor.atlas@corridor5.ch .",• Fix: Emergency fix due to error during app startup - sorry for your inconvenience!
ar.com.moula.onlineimageslivewallpaper,Online Images Live Wallpaper,Moula Soft Inc.,info@moula.com.ar,Free,31 July 2014,Personalisation,870k,"1,000 - 5,000",1.1,2.1 and up,Everyone,n/a,3.5,52,25,5,5,3,14,https://play.google.com/store/apps/details?id=ar.com.moula.onlineimageslivewallpaper,"Get the wallpapers you always wanted in the easiest way! Just write what you want to see in your wallpaper, and this live wallpaper will download online images automatically! Write anything! The name of your favourite artist, sport, city or whatever you like, and see the images appear one after another. Every image you want, in just one live wallpaper. And the best part is... this app downloads really fast, as images will be downloaded later from internet when needed (and that's very fast too!) You can also decide if you want the wallpaper to update only using Wi-Fi or with any internet connection type (Using 3G/4G connections may have a cost, but you can avoid it updating with Wi-Fi only). You can setup how fast images will update, add great decoration effects, choose different size options and much more! Smart image fitting technology will make all images look great in any screen size! Try it! If you love this wallpaper as we do, you can download PRO version, including even more features. Images are downloaded from public websites directly to your device as needed, but images may have copyright, please check for licenses before using them.",null
com.calacademy.scienceToday,Science Today,California Academy of Sciences,ScienceToday@calacademy.org,Free,4 March 2015,News & Magazines,2.0M,"10,000 - 50,000",1.2.10,4.1 and up,Everyone,n/a,4.3,635,362,154,59,36,24,https://play.google.com/store/apps/details?id=com.calacademy.scienceToday,"Science news that goes beyond the headlines. Science Today is the California Academy of Sciences’ channel for current stories on cutting-edge technologies, life, Earth, space, sustainability and Academy Research. Videos and articles are produced in-house and can also be found throughout the museum, and on our website. www.calacademy.org/sciencetoday.",Minor bug fix
com.JowCo.TurretDefense,Turret Defense FREE,Supanova,jarrodnb0@gmail.com,Free,15 September 2013,Arcade,17M,"100,000 - 500,000",1.2.4,2.1 and up,Unrated,n/a,3.4,"1,640",639,228,227,172,374,https://play.google.com/store/apps/details?id=com.JowCo.TurretDefense,"Over 100 on-screen enemies at once! Play the most intense tower defense game on the market! Are you ready for a REAL tower defense game? Can you handle: -Achievements -Up to 100 on-screen enemies at once -Bosses -Unlimited waves of enemies -Stealth Aircraft -Unlimited replayability -Upgradable turrets -and 4 customised difficulties Instuctions: Just drag and drop a turret from the side bar onto the battlefield. You can upgrade each turret up to four times to increase range, damage, rate of fire, stun length and freeze length. Action packed scenes with loads of enemies and turrets on screen at once may hinder the performance on older phones, if this affects you, simply tap the GFX icon in the menu to turn off special effects and recieve a big performance increase! Keywords: defense, defence, td, tower defense, resource, challenging, extreme, achievement, app to SD, game, defend, free game",1.2.1 -New music -Performance increase -Bug fixes 1.2.0 -Redesigned UI -Complete graphics overhaul -Level redesign -Bug fixes -Performance increase -New enemies
headfirst.android.nasa,NASA Image of the day (FREE),codigoalvo,codigoalvo@gmail.com,Free,25 February 2012,Education,33k,"1,000 - 5,000",1.0.1,2.1 and up,Unrated,n/a,4.4,14,9,3,1,0,1,https://play.google.com/store/apps/details?id=headfirst.android.nasa,"Everyday a new space travel related image, from NASA official image of the day direct to your android device. Features: * Multiple screen sizes support * Landscape layout support * Refresh button, so you can force a refresh * Internet connection detection before trying to get data * Set the image of the day as wallpaper for your android device Completly free! New features coming soon. Minimum requirements: * android 2.1 operating system running device with internet access Suggestions and/or bug reporting: codigoalvo@gmail.com codigoalvo www.codigoalvo.com.br",Comming soon features: * Support for full screen image view * Resize the image for better screen fit for large screen devices * Internationalization: Portuguese(Brazilian) language
com.steppschuh.remotecontrolcollectionpro,Remote Control Collection Pro,Steppschuh,support@android-remote.com,$4.00,21 April 2015,Productivity,Varies with device,"10,000 - 50,000",Varies with device,Varies with device,Everyone,n/a,4.2,890,528,208,59,32,63,https://play.google.com/store/apps/details?id=com.steppschuh.remotecontrolcollectionpro,"Use your Android device as a remote for your Windows PC - Control the mouse, keyboard, media, presentations and more! The Remote Control Collection is a compilation of remotes, which you can use to wirelessly control your Windows PC. The unified remotes enable you to control the PC beyond mouse and keyboard! What others say: DotTech.org: Very responsive and very convenient to use Chip.de: Solid application with brilliant simplicity UnlockPWD.com: There are many remotes out there, this one is on another level Android-User.de: Setting up this app is a no-brainer TomsGuide.com: Top app for controlling your PC Included remote controls are: -Mouse -Keyboard -Live Screen (Pro) -Media Player (Pro) -Slideshows (Pro) -Speech Recognition Mouse Remote Imagine your PC’s touchpad right on your Android device. Multitouch gestures like scrolling and zooming are supported. You can toggle the keyboard to send keys at the same time. Keyboard Remote Use the physical or virtual Android keyboard to type characters and they will appear on your PC. Important keys like Windows, Escape and Control are also available. Live Screen Remote See your PC's screen live right on your Android device and control the mouse in real time. Media Remote Control the media player of your choice! Supported are Windows Media Player, iTunes, VLC, Media Monkey, Songbird and more. Slideshow Remote Control your slideshows directly from your smartphone! The screen of your PC will be transmitted to your smartphone in real time! That works with Powerpoint, Impress and Adobe Reader, Windows Media Center and more. Speech recognition Simply say what you want to be typed on your PC. You can also use voice commands to control your PC's media, e.g. ""skip this track"" or ""turn the volume up"". Android Wear Support You can now control your PC directly from your wrist! Super handy for presentations or controlling a media player. Much more The Remote Control Server is open source and can be used to control any device in your network. You can use this app to control all your internet of things (IOT) ready devices - like Arduino, Raspberry Pi and so on. To receive the commands from the Remote Control App, you will need the Remote Control Server. You can download it for free from: http://server.android-remote.com If you have trouble setting up a connection, follow this step-by-step guide or watch the video tutorial at: http://setup.android-remote.com/ Facebook fans can test the pro version for free: http://facebook.com/RemoteControlApps Permissions: Network communication For creating network sockets and using custom network protocols to connect with the pc. Phone calls Is needed to create a unique device id. Used to verify purchases and register unlock codes. Vibration For haptic feedback.",- Custom keys support - Improved desktop performance - Added low-performance modes - Network optimization - Hardware optimization - Added haptic feedback preference
com.emulator.pom1,Pom1 Apple 1 Emulator,John D. Corrado,jdcorrado@gmail.com,Free,13 April 2013,Entertainment,51k,"1,000 - 5,000",1.0.0,2.2 and up,Everyone,n/a,3.9,55,29,11,6,0,9,https://play.google.com/store/apps/details?id=com.emulator.pom1,Apple 1 emulator,null
org.ligi.android.bluetooth.device_picker,Bluetooth Device Picker,ligi,marcus.bueschleb@googlemail.com,Free,23 May 2012,Libraries & Demo,Varies with device,"100,000 - 500,000",Varies with device,Varies with device,Unrated,n/a,3.1,732,320,52,32,46,282,https://play.google.com/store/apps/details?id=org.ligi.android.bluetooth.device_picker,"Project which offers an action to pick a bluetooth device. Exposes the action PICK_BLUETOOTH_DEVICE to start the BluetoothDeviceListActivity which scans for Bluetooth Devices, shows them in a ListActivity and returns device info when a device is selected by the user. This is done to deduplicate code between APPs - the code is graduated from the DUBwise Project and used in the upcomming DUBwise for UAVTalk APP. The APP uses the lib tracedroid to be able to send debug logs when problems arise and android-bluetooth ( http://android-bluetooth.googlecode.com ) to be able to work with Android <2.0 which has no native Bluetooth-API The code is GPLv3",null
ru.artex.TicTacToe,Infinite Gomoku,ArTex,artexmail@gmail.com,Free,13 July 2011,Puzzle,173k,"5,000 - 10,000",1.2,2.2 and up,Everyone,n/a,3.8,48,21,13,4,2,8,https://play.google.com/store/apps/details?id=ru.artex.TicTacToe,"Gomoku is an abstract strategy game from ancient China. FEATURES: Two different views (TicTacToe and Gomoku), Smart AI, Simple and professional modes, Dynamic field size, Multitouch support, Five difficulty levels.",graphics optimization russian language support
cn.menue.batterysave.international.test,One Touch Battery Saver,Menuecn Android,menuecn@gmail.com,Free,26 October 2012,Tools,2.5M,"100,000 - 500,000",4.0.1867,1.6 and up,Unrated,n/a,4.1,"2,265","1,413",330,189,104,229,https://play.google.com/store/apps/details?id=cn.menue.batterysave.international.test,"""One Touch Battery Saver"" is an app that saves the battery time of your phone! When battery runs low, just tap the app to turn on the battery saving mode (default saving mode includes switching off WiFi, bluetooh, GPS, background light, ringtone, vibration, and synchronization.) Comparing to simliar apps, ""One Touch Battery Saver"" is easy to use without complicated settings and operations. It's stylish with simple interphase! It comes with 2 sets of widget, just tap on the widget to turn it on! Fast and easy! Functions: Battery Monitor, clearly shows the status of battery life and usage. Switching & managing Wifi, bluetooth, GPS, background light, sound, synchronization in one touch, saves battery with efficiency. Self-Customized Saving Mode, user can adjust the battery saving setting freely to fit each one's needs. Battery Usage Setting, will adjust the battery usage status automatically to monitor the battery life more accurately.",null
com.km.effects.dogsounds,Dog Sounds,Dexati,kumar@dexati.com,Free,26 August 2015,Entertainment,4.9M,"1,000,000 - 5,000,000",7.0,2.3.3 and up,Everyone,$0.99,3.5,"5,564","2,549",644,602,414,"1,355",https://play.google.com/store/apps/details?id=com.km.effects.dogsounds,"Dog sounds for fun for kids, adults, dogs, cats. Handy Application for controlling dogs and cats with Variety of Dog Sounds like Typical Dog Barks, Dogs in Fight, Dog Chasing and imitating Cats, Dog Chasing and imitating Babies kinds of sounds. Also included are sounds like Dog Crying, Dogs being happy. Specialty Dog sounds like Dog imitating Cat sounds and Dog imitating Babies are unique only for this dog sounds app. If you are into Dog Training this app suits very well with all the available Dog Sounds in the app. Dog Trainer's best friend and great teaser for dogs and cats. One of the Best Animal Sounds application. The best Dog Soundboard application with highest downloads. If you need pet sounds, this is the app for you. Each of the dog sounds can you used for dog training similar to how Dog whistle can be used by dog trainers. Great Companion for pet owners along with Dog Whistle.",Now with more sounds. Only app with 30 Dog sounds and Barks. Improved Icons and support for Android 4.x. Improved In-app purchase capability.
com.tweetlanes.android,Tweet Lanes,Chris Lacy,support@digitalashes.com,Free,8 October 2014,Social,2.1M,"100,000 - 500,000",1.4.1,4.0 and up,Unrated,n/a,4.2,"3,790","1,984","1,072",408,123,203,https://play.google.com/store/apps/details?id=com.tweetlanes.android,"Are you on the lookout for not just a good, but a great Android Twitter client? If so, prepare yourself for a gorging of Twitter fuelled, Ice Cream Sandwich inspired goodness! Some notable features of Tweet Lanes: ✓ The native Android ICS styling has been shamelessly applied to Tweet Lanes, which makes for the most beautiful Twitter client available on Android. ✓ Designed and engineered to adhere strictly to the Android Design guidelines. ✓ Fully embraces the Android swipe controls. ✓ VolScroll™ - Use the hardware volume buttons to quickly navigate your feed. Very handy on larger phones such as the Galaxy Nexus and Galaxy S3! ✓ Interact with multiple tweets at the same time using multiple selection. Very handy for replying to multiple people in a single tweet or blocking spammers. ✓ Multiple account support. ✓ Automatically preview images and videos in your feed. ✓ Get ready for a new means of tweeting. There's no 'New Tweet' button here. Instead, the ever present Context Tweet Box will serve all your tweet-creation needs. ✓ The Twitter client Android power-tweeters have been craving. ✓ 100% open source on GitHub!",Full release notes can be found here: https://github.com/chrislacy/TweetLanes/releases Recent features: - Fix login issue. - Remove App.net support. - Large media previews & option to turn off media previews. - Added option to use display urls rather than full URLs. - @ username and hashtag autocomplete! - Notifications! - Tweet Spotlight - Lane customization - Direct Messages - Pinch-to-zoom on Image Viewer - Save images to SD card - Dark theme
com.epicpixel.breaktile,PopSquare,"Epic Pixel, LLC",support@epicpixel.com,Free,4 August 2014,Casual,3.2M,"1,000 - 5,000",1.01,2.3.3 and up,Everyone,n/a,3.4,78,36,8,7,8,19,https://play.google.com/store/apps/details?id=com.epicpixel.breaktile,"This is a game of poptile. Tap on a square and break all the neighboring squares of the same color. Poptile or break a bunch, just don't let it build up and fall over. Bring your best strategy and see how long you can keep it from toppling over!",Fixed minor bugs.
