domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
com.tap4fun.ge.tango,Galaxy Empire for Tango,tap4fun,support@tap4fun.com,Free,16 January 2014,Strategy,26M,"100,000 - 500,000",1.5.1,2.3.3 and up,Everyone,$0.99 - $109.32,4.0,"3,845","2,251",557,305,199,533,https://play.google.com/store/apps/details?id=com.tap4fun.ge.tango,"In the distant future the Earth is no longer inhabitable. The human race has been forced to explore the far reaches of space to seek energy sources and suitable planets to inhabit. Finally, after many thousands of light-years of space travel, we discover the perfect galaxy. It’s now time to build your Galaxy Empire. Collect natural resources, research technologies, construct fleets of space ships, fight galactic battles, form strong alliances to defeat your enemies and dominate the galaxy! Will your legacy be one of relentless aggression or peaceful diplomacy? It’s survival of the fittest. Build your empire to become bigger and stronger in a fight to the top. Introduction: Galaxy Empire is a Massively Multiplayer Online Strategy Game based in a vibrant science fiction environment. Play online with thousands of players from around the world. Use strategy and tactics to build an empire with a thriving economy and advanced star fleets. Players can benefit from the brand new VIP system, with exclusive privileges for novice and experienced players. The first global online space strategy game is sure to be a mobile gaming classic! Galaxy Empire is a top grossing strategy game in the USA, Russia, Germany, France, China and many other countries. Features: -An engaging strategy game with classic science fiction elements -Open game economy and quick access to store currency in game. -Global and Alliance-only private chat system in different languages. -Frequently updated game events and new content. -Visually tantalizing game scenes and artwork. -Simple operations and low learning curve. -Various ways to play, challenging strategy and customizable fleet combinations. With game name for Tango, you can play and challenge your friends who are using the Tango messaging app. Frequent updates and engaging gameplay provide for a rich gaming experience. Download Galaxy Empire to build your empire today. Learn more about Tango at: http://www.tango.me",null
edu.miami.zoorush,Zoo Rush,Clay Ewing,c.ewing@miami.edu,Free,11 April 2014,Adventure,83M,"1,000 - 5,000",1.3,2.3 and up,Everyone,n/a,3.7,54,31,6,2,2,13,https://play.google.com/store/apps/details?id=edu.miami.zoorush,"It's your first day on the job at the local zoo and all of the animals have escaped! Explore the zoo, beach, suburbs and downtown to get them all safely back to home. There's just one catch: you have sickle cell disease. But that's not going to stop you! Avoid infections, hydrate often, check in with your physician, and take your medication to deal with chronic pain and potential crises. With your net in hand, it's up to you to save the day!",UI Updates + Bug Fixes
com.jappka.battery,BatteryCurrents Battery Widget,Wolfpack Dev,wolfpackdev@gmail.com,Free,10 March 2015,Tools,Varies with device,"50,000 - 100,000",1.0,2.2 and up,Everyone,n/a,4.5,"1,623","1,102",317,108,34,62,https://play.google.com/store/apps/details?id=com.jappka.battery,"Simple, elegant and intuitive battery tool. Battery Currents is a simple battery info application, designed to monitor the battery's life when you most need it. Battery Current was designed to be small and efficient, including status bar battery and battery widgets for quick operations. FEATURES: + Display battery information + Status bar notification of battery status + Estimation of battery remaining time + 2 Themes: Light and Dark + Very light weight + Small memory footprint + NO ADS! Battery Widgets: + 1x1 Battery Widget + 2x1 Battery Widget Battery Information Displayed: * Battery Percentage * Temperature * Voltage * Health status * Technology Try our other apps: ------------------- Bataria - Battery Power Saver",null
com.game.good.puzzle15,15 Puzzle,GoodSoft,goodsoftmail@gmail.com,Free,11 June 2014,Puzzle,3.9M,"5,000 - 10,000",1.24,1.5 and up,Everyone,n/a,4.1,49,30,7,3,4,5,https://play.google.com/store/apps/details?id=com.game.good.puzzle15,Fifteen Puzzle is a sliding puzzle. The object of the game is to order the tiles from 1 to 15. This application is ad-supported and requires full internet access permission.,version 1.24 - modified the icon image version 1.23 - modified the images - updated the advertising program - set hardwareAccelerated to true in AndroidManifest.xml version 1.22 - modified images version 1.21 - added xlarge images
de.wetteronline.wetterapp,Weather & Radar,WetterOnline GmbH,support@wetteronline.de,Free,18 March 2015,Weather,Varies with device,"1,000,000 - 5,000,000",3.2.4,2.3 and up,Low Maturity,n/a,4.5,"42,330","26,968","11,214","1,857",981,"1,310",https://play.google.com/store/apps/details?id=de.wetteronline.wetterapp,"Radar Map for Central Europe with Precipitation, Lightning, Clouds, Severe Weather, Temperature, soon coming for whole Europe and worldwide. Find the Local Weather Anywhere. Plan your next trip and be prepared. Key features: • 8 day forecasts for all locations worldwide • Rainfall Radar updated every 5 minutes • Severe Weather Map • Hourly local forecasts for first two days • Six-hourly local forecasts for days 3-8 • Save favourite locations • Social media sharing so you can share radar and forecasts • Weather Widget Includes: • Probability of precipitation • Amount and duration of precipitation • Duration of sunshine • Wind speed and direction • Sunrise and sunset Permissions: • Location: Get local weather forecast • Photos / Media / Files: Save Screenshots and weather pics • Camera: Take a weather photo • In-app purchases: Weather Radar Premium • Other: Load weather data We created the app for you! That's why we'd love to hear your comments and suggestions. Please email us at: support@wetteronline.de We look forward to hearing from you. Your Weather & Radar Team.","Jetzt mit Wintersport-Infos! Schneehöhen, Pistenzustand, Talabfahrten - Die neusten Informationen zum Wintersport mit nur einem Klick auf das Skifahrer-Icon. Ski und Rodel gut. --- 3.2.4 --- Korrigierte WetterTicker Einstellung Regenradar Absturz behoben"
com.udemy.android.sa.introductionToGraphi,Graphic Design Basics,Udemy,android@udemy.com,Free,6 March 2015,Education,18M,"10,000 - 50,000",1.9,4.0 and up,Everyone,n/a,3.7,92,46,9,16,4,17,https://play.google.com/store/apps/details?id=com.udemy.android.sa.introductionToGraphi,"Are you tired of learning Photoshop tricks without understanding how to apply the software to real design? Or maybe you just want to understand what really is design and how can you become a real designer? Design goes way beyond software and there is a lot of theory behind it. In this introductory course, you'll learn the basics needed to create amazing and real design. For this course, you won't need any sort of equipment or specific software. ""Why? Isn't design just Photoshop?"" you may ask, to which I answer ""No, my dear reader! It is not!"". By understanding the process behind what real designers do and understand, you will also be able to see what makes good design. Why is that logo appealing? Why does that poster grab my attention? How is it that I can understand that ad, even though nothing is written on it? After participating in this course, you'll finally understand more of design and gain the ability to see the world in a different way. From the history of communication to the 5 basics principles of design, if you really want to learn design this is the perfect course for you! *WHAT YOU WILL LEARN* ✔ What is design? ✔ What does a designer do? ✔ Design Process & Design Elements ✔ Design principles ✔ Design elements in the real world ✔ Design principles in the real world ✔ Course revision ✔ Download the full audio lecture ✔ Book recommendations *FEATURES* • Lifetime access to 11 lectures • A community of 21100+ students learning together! • Watch courses on the go: Video lectures, Audio lectures, Presentations, Articles and anything inside your course. • Watch courses in offline: Save courses for offline viewing so you can watch them while you're on a plane or subway! * WHAT PEOPLE ARE SAYING ABOUT THIS COURSE ON UDEMMY * ""I really enjoyed the clarity of the course. It names the most essential elements important for deign work, giving the student a chance to work from there and relate them in real life. I would take another course on the subject if available. "" -(Angeline Medina Cardona ) ★★★★★ ""Great introduction to graphic design, I like your way of teaching and eagerly waiting for more in depth courses of design basics"" -(Tina Lina) ★★★★★ ""I am a new and eager graphic designer. This charged me on my path to learning more. So many simple elements were taught so clearly. Thanks. "" -(Chris Bresky) ★★★★★ Instructed By : Sean Berg | Designer, Entrepreneur and Design lover Sean Berg, also known as Canha, is a graphic and web designer with over 10 years experience. Install the ""Graphic Design Basics"" app now and join over 4 million students who are already learning on Udemy.",null
com.magickalsoftware.egyptianletters,Egyptian Letters,Magickal Software,magickalsoftware@gmail.com,Free,8 November 2014,Education,6.9M,"1,000 - 5,000",2.1,2.2 and up,Everyone,n/a,4.3,54,32,13,4,1,4,https://play.google.com/store/apps/details?id=com.magickalsoftware.egyptianletters,"Egyptian Letters is designed to help beginning Egyptophiles learn to recognize and interpret a set of Middle Egyptian Hieroglyphs and their relationship to the English Alphabet. It does not replace a good book on reading hieroglyphics, but can help with the memorization. Egyptian Letters is easy to use. Touch the screen when Thoth is displayed and the will present a quiz using the currently selected hieroglyphic set. The item displayed on the left is the clue. Touch the item on the right (one of five) that matches the clue. If your selection is wrong the app displays the correct answer and what you selected. If you selected the right one it returns to the Thoth screen. From the menu you can display a list of the hieroglyphs or the details of any one of them ( in the current set ). You can select a different set of hieroglyphs. Three sets of hieroglyphs are included. 1) The Single Letter glyphs 2) Common Double Letter glyphs 3) a sample Vocabulary of 25 common words The menu also allows you to create additional profiles. Each profile can have multiple sessions. A session is a percentage score and a history of the 'missed' quiz's. You can review this history to see which hieroglyphs you've missed in any of your sessions. Creating a new session resets your percentage score. This product includes 129 of the basic hieroglyphs. If you find it useful please take a look at our product, Egyptian Hieroglyphics 1 which uses the same engine but includes a larger vocabulary.",Fix for a bug causing occasional crashes while displaying a selection error
com.ramkystech.android.numberadditionlite,Kids Number Addition,RamkyS Tech,info@ramkystech.com,Free,31 July 2014,Education,14M,"10,000 - 50,000",1.7,2.0.1 and up,Everyone,n/a,4.2,73,45,13,4,6,5,https://play.google.com/store/apps/details?id=com.ramkystech.android.numberadditionlite,The app provides an exciting way for kids to learn addition! There are seven different interesting activities in the app where kids can learn single digit addition as well as double digit addition. The activities are fun and motivating. Features in Kids Number Addition * Separate activities for Single digit addition with pictures and also for numbers * Separate activities for Double digit addition with pictures and also for numbers * Interesting and beautiful Bubble game for both single and double digit addition * Orange picking activity to practice addition * Ant parade to learn addition in a fun way,null
fr.castorflex.android.smoothprogressbar.sample,SmoothProgressBar Demo,Castorflex,Castorflex@gmail.com,Free,2 December 2014,Libraries & Demo,78k,"5,000 - 10,000",1.1.0,4.0 and up,Everyone,n/a,4.7,293,247,25,6,6,9,https://play.google.com/store/apps/details?id=fr.castorflex.android.smoothprogressbar.sample,Demo for the lib SmoothProgressBar available on Github ( https://github.com/castorflex/SmoothProgressBar ),null
com.kerala.recipe.corner,Kerala Recipe Corner,Sugulu Factory,sugulufactory@gmail.com,Free,17 February 2015,Productivity,5.3M,"10,000 - 50,000",1.7,4.0 and up,Everyone,n/a,3.9,252,112,66,33,15,26,https://play.google.com/store/apps/details?id=com.kerala.recipe.corner,"A collection of authentic Kerala food recipes for food lovers to enjoy. Includes vegetarian and non-vegetarian breakfast, lunch, dinner and snack recipes. You can also request for any Kerala food recipe via the app. Happy cooking time.",Material Design Better tablet support Improvements and bug fixes
ca.transcontinental.android.shoppers.sdm,Shoppers Drug Mart,Shoppers Drug Mart Inc.,customerservice@shoppersdrugmart.ca,Free,14 November 2013,Health & Fitness,9.9M,"50,000 - 100,000",4.1,2.2 and up,Low Maturity,n/a,3.8,"1,363",553,385,195,92,138,https://play.google.com/store/apps/details?id=ca.transcontinental.android.shoppers.sdm,"Shoppers Drug Mart on the go! With the Shoppers Drug Mart Everyday App, you can: VIEW WEEKLY FLYERS: Search the latest deals from your local store flyer as soon as they are available. Quickly find your favorite products and unbeatable offers from Shoppers Drug Mart. BUILD A SHOPPING LIST: Add items from the store flyer to your shopping list. Check off items as you shop or email your list to a friend so they can do the shopping for you! VIEW YOUR OPTIMUM POINTS: Login to your Shoppers Optimum account to check your points balance and see your current reward level. Transfer points in a pinch to friends and family! FIND A STORE: Enter your postal code or use the device’s GPS to find the Shoppers Drug Mart store open near you. Refine your search to make sure you find a store that meets all of your shopping needs. Check store hours and contact stores by phone. REFILL YOUR PRESCRIPTIONS: Connect to the refill function of the website right from within the app. CONTACT YOUR PHARMACY: Set your preferred store to enable quick dialing to your preferred Pharmacy. VIEW OFFERS: Check out the latest promotions and offers and make sure you never miss a great deal.",- Mobile Optimum Card unlocking function is now more effective. (Test markets only) - Coupons are now immediately available once you activate your Mobile Optimum Card. (Test markets only) - App now remembers your Optimum Card Number in more places. - Improved functionality with the navigation buttons - Improved eFlyer access - Improved QR function - User experience improvements - Bug Fixes
com.appmk.book.AOULGELLIKXHPURD,Русско-чешский разговорник,Cestina-M group,cestina-m@yandex.ru,Free,20 September 2013,Education,966k,"10,000 - 50,000",1.0,1.6 and up,Everyone,n/a,3.9,139,69,34,11,6,19,https://play.google.com/store/apps/details?id=com.appmk.book.AOULGELLIKXHPURD,Русско-чешский разговорник: самые необходимые и часто употребляемые слова. Незаменимый помощник в поездке. Russian-Czech Phrasebook: the most necessary and often used words. The perfect companion on the trip.,null
