domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
air.BioMio,BioMio - My First Biology App,Elevision GmbH,contact@elevision-film.com,$2.04,23 April 2014,Educational,7.1M,100 - 500,3.1,2.2 and up,Everyone,n/a,4.2,10,4,4,2,0,0,https://play.google.com/store/apps/details?id=air.BioMio,"The animated biology app for children 2 years and up With this charming and simple app, children are able to learn about animals, plants and the climate. Based on an entirely intuitive design, children gain their first experiences with biospheres, food chains and animal reproduction. The basics for understanding different eco-systems are communicated in a playful way. BioMio is perfect for parents who would like to raise their child’s awareness at an early age to the processes of nature and basic aspects of biology without overwhelming children with text or complicated graphics. This app is easy to use: children immerse themselves in three different landscapes and make different animals and plants come to life by simply touching them on the screen. The representations also depict subterranean and underwater environments making this app particularly interesting and appealing. Each landscape offers an automatic detail enlargement function enabling even the smallest of animals to be easily recognized and well-defined. The following environments may be experienced: The River Landscape and the Tree The squirrel, woodpecker, bark beetle and bees live in this biotope. The rabbit and the mouse have their underground tunnels, their young tucked away in their home shelters. A buzzard chases after a mouse and feeds its young - freshly hatching out of their eggs. Even the snake is quick to have eyes for the little mouse. The bear attempts to catch fish from the river while the hedgehog tugs on a rain worm. A bud sprouts from an acorn and mushrooms pop up out of the ground. Tap on the clouds and rain begins to pour down. The Forest and the Pond In this biotope we find the hedgehog and the rabbit and the fo x with its young in their shelters. There is also the hungry deer and the owl. The frog in the pond snatches a dragon fly. Meanwhile, the mother duck teaches her offspring to swim. The spider spins its web. Under water, the fish and newt tumble and swim; a water lily grows and blossoms. Tap on the clouds in this environment and snowflakes begin to fall over the mountaintops. The Sea and Underwater World The fish, the sea horse, jellyfish, octopus, sea urchin, molluscs and the large, greedy shark dwell in this busy biotope. The seagull and the seal snatch a fish. A fish swallows a snail. The turtle lays its eggs in the sand and the crabs have a little quarrel. The seal family sun themselves on an island and splash around in the sea. Tap on the sun and watch the water evaporate to form little clouds. Have fun in the land of BioMio!",null
air.BottleRocketandroid,Bottle Rocket,Crazy Cat Lady,customerservices@bottlerocket.co.cc,Free,24 April 2012,Arcade,12M,100 - 500,1.0.1,2.2 and up,Unrated,n/a,4.8,9,8,0,1,0,0,https://play.google.com/store/apps/details?id=air.BottleRocketandroid,"Welcome to Bottle Rocket! Bottle Rocket is an addictive, arcade style game where you're in control of a fizz propelled bottle. Simply pick your level, your bottle and your flavour and off you go! Dodge everything from beach balls to meteors as you aim for the sky. All you have to do is tilt your device to avoid oncoming danger but as you play, your pressure bar drains so collect any energy cans you see to replenish your bar. As you play, your points are turned into experience, get enough and you level up! Level ups reward you with new levels, new bottles and new flavours to choose from! Each bottle you unlock has their own unique stats so if you like dodging, there's a bottle for you. If you like hitting everything, there's a bottle for you! And if you like a challenge, there's a bottle for you too! Key features include: * Loads of levels to unlock! * Loads of bottles! * Loads of flavours! * Local highscore board! * Achievements to unlock! * Trophies to unlock! * Addictive soundtrack! Have fun and happy Bottle Rocketing! Please note: This application requires Adobe Air to be installed.",Version 1.0.1 Fixed a discrepancy between the description and the behaviour of the Unlocker bottle. fixed a minor bug on the Snowy Mountain level. We hope you enjoy smooth Bottle Rocketing but feel free to get in touch through the website www.bottlerocket.co.cc if you experience any issues and we'll do our best to resolve them promptly.
air.Divingcompetition,Diving competition,JaguarGDesign,jaguargdesign@gmail.com,Free,3 July 2015,Sports,16M,"50,000 - 100,000",5,2.3 and up,Everyone,n/a,3.0,633,217,72,69,61,214,https://play.google.com/store/apps/details?id=air.Divingcompetition,"Welcome to the Diving Kingdom, a new sports game, with your friends for free! Don’t miss out on one of most popular Diving game! This is a simple and easy-to-use games, lovely big fat diving play, he wanted to jump in this figure a high score is not really easy to do! Note that control the time difference！ Full HD support on IPhone, I Pad & IPod. Easy and simple to play!",null
air.EggFarter,Toddlers eggs,Syntax Nova,inbox@syntaxnova.com,Free,25 April 2015,Action,12M,"10,000 - 50,000",4.2,2.2 and up,Everyone 10+,n/a,3.6,129,62,18,9,10,30,https://play.google.com/store/apps/details?id=air.EggFarter,"Toddlers egg smasher, smashing you way thru eggs while being bombarded with farts. This is a simple game for toddlers where eggs appear on the screen and you have a hammer in hand, with that hammer you have to hit the eggs and they will fart, crack and you will get points. For every egg smashed you will get one point. If more than 4 eggs are on the stage (you're not fast enough) you will lose. Enjoy this toddlers egg smashing game.",- Added support for x86 ( intel based devices ) - Compiled with latest sdk for better performance - Ratings module is installed - Better performance
air.EgyptianSenetFree,Egyptian Senet (Ancient Egypt),Ezzat Studios,ezzatstudios@gmail.com,Free,21 June 2015,Board,39M,"10,000 - 50,000",1.0.7,2.3 and up,Teen,$1.17,4.2,"1,378",888,217,108,53,112,https://play.google.com/store/apps/details?id=air.EgyptianSenetFree,"Start your mysterious afterlife journey to pass through the underworld realm of Osiris. The Favorite Pastime Of The Pharaoh Tutankhamun. The Artifact Of The World's Oldest Board Game Found In King Tut's Tomb, Beside The Golden Coffin & Sarcophagus. ==== Awards ==== ◆ Nominated for Top 20 Apps in Mobily KSA Developers Award 2014. ◆ Nominated for the World Summit Award 2013 in e-Entertainment & Games from Egypt. ◆ Silver Winner in 2013 W3 Awards. ◆ 1st Place Winner Of Egypt e-Content Award 2013. ◆ Winner Of Gaming Egypt Contest 2012. After performing opening of the mouth ceremony on your mummy by Anubis, you start your afterlife journey to pass through the underworld realm of Osiris, challenging an invisible adversary inside an Egyptian hidden tomb in The Valley of the Queens located near the better known Valley of the Kings, on the west bank of the Nile river across from Thebes (Luxor). Senet is a board game from predynastic and ancient Egypt, it is the earliest known record of a backgammon , checkers and chess like games. The oldest hieroglyph representing a Senet game dates to around 3500 BC.The full name of the game in Egyptian was meaning ""The game of passing"". Games have been around for thousands of years, but none are older than the ancient game of Senet, invented by the Egyptians roughly 3500 or 5000 years ago. It is believed that this two-player board game originated as a popular form of recreation with both royalty and peasantry. But by the mid-13th century BC, Senet had evolved into a more religious ritual. Some depictions from this time period forward show the game being played not by two people, but rather as a deceased player competing against an invisible adversary, interpreted by some to symbolize the deceased players own soul. The board has become a metaphor for the afterlife with pawns moving across the board just as a soul moves through layers of the netherworld after death. Reaching the final space and leaving the board is the goal of the game, just as reaching Horus and leaving the netherworld was the goal for the Egyptians after their death. The game board consists of 30 squares, arranged in 3 horizontal rows of 10. Pawns move from left to right through row 1, then drop down and move from right to left through row 2. Dropping down again, pawns move from left to right along row 3 and finally, off the board. The game uses the rules developed by Timothy Kendall in his 1978 work, Passing Through the Netherworld :The Meaning and Play of Senet, an Ancient Egyptian Funerary Game. The game includes five special squares, governed by their own rules, each containing a hieroglyphic. Square 15 is the House of Rebirth; square 26 is the House of Beauty; square 27 is the House of Water: square 28 is the House of the Three Truths; square 29 is the House of Two Truths; and square 30, the last, is the House of Horus, the Egyptian falcon-god and lord of the sky. Egyptian Senet is a challenging game that combines luck and strategy, features authentic photos of ancient Egyptian temples, plus artistically crafted graphics and animation of an ancient stone game board and pieces, set in an echoing, tomb-like chamber. Ritualistic music plus sound effects of stone pieces moving recreate the atmosphere of predynastic Egypt. Recommended for everyone interested in Egyptology and Archeology. Supported Languages: (English Arabic French Spanish German Italian Dutch Russian Japanese Korean Chinese Portuguese-Brazil) For More Info: Facebook Page: https://www.facebook.com/EgyptianSenet",+ Added Difficulty levels + Added Transition Photos + Added Settings Menu + Added Option to turn off animation of the scarab + Added Graphics Effects. + Added New SFX + Optimized Tapping + Reduced Ads
air.GeorgeLoweBites,George Lowe Bites,Artix Entertainment LLC,androidhelp@battleon.com,$1.91,14 July 2011,Entertainment,11M,100 - 500,null,2.2 and up,Unrated,n/a,4.4,17,13,0,2,1,1,https://play.google.com/store/apps/details?id=air.GeorgeLoweBites,"At the touch of your fingertip, you will be able to make any cramped elevator instantly more uncomfortable. George Lowe Bites includes categories for... * Putting the smack down while GAMING! * ...at the Job! * DE-Motivational Speeches * Evil Products * Ninjas & Pirates * Quotes * Really, um, special... Sound FX * Superhuman and utterly bizarre stuff! ALSO! Use the George Lowe Bites Magic 8-Ball to make important life changing decisions*. WHO IS GEORGE LOWE? Best known as the voice of Space Ghost, George Lowe has been heard in the TV shows Aqua Teen Hunger Force, The Brak show, Robot Chicken, Perfect Hair Forever and other Adult Swim Series and in the online games AdventureQuest Worlds, DragonFable, MechQuest and EpicDuel. Everyone needs their life narrated by George Lowe. But luckily for you, most people are too cheap. You're not cheap though... are ya, champ? Put Uncle George on that smart phone of yours and let's start up a little trouble. * For entertainment purposes only. If you actually feel compelled to follow the advice given by this app, you may wish to seek professional help.",null
air.HighHeelsDesigner,High Heels Designer,JaguarGDesign,jaguargdesign@gmail.com,Free,2 July 2015,Casual,16M,"500,000 - 1,000,000",5,2.3 and up,Everyone,n/a,3.7,"9,210","4,701","1,011","1,047",786,"1,665",https://play.google.com/store/apps/details?id=air.HighHeelsDesigner,"You could design the stunning, luxury shoes from heel to toe, customize every respect of their appearances, and even embellish them with the ever-desirable Swarovski crystals! Be the super fashion designer! You could decorate your high heels freely with all kinds of bows, as well as blinking Swarovski crystals and diamonds, or make a cute tattoo on the legs. Features: √ Design your unique perfect high heels; √ Decorate them with amazing and blinking accessories; √ Select stockings, toenails, anklets, tattoos, bows, crystals，and even skin colors;",null
air.HistoireDuMondeFinalAndroid,World History - French,Abecedaire,info@abecedaire.org,$5.21,14 May 2015,Education Education,39M,100 - 500,1.1.3,2.2 and up,Everyone,n/a,4.2,4,3,0,0,1,0,https://play.google.com/store/apps/details?id=air.HistoireDuMondeFinalAndroid,"Découvre les périodes et événements les plus importants de l'histoire de l'humanité! Une appli pédagogique pour développer sa connaissance et compréhension de l'histoire. Aussi disponible sur ipad ( http://bit.ly/1aNx1aX ) et tablettes Kindle ( http://amzn.to/19ZZwO0 ) - Au début .. La Terre et le système solaire - La préhistoire - L'Egypte antique - Les Grecs de l'Antiquité - Les Romains - L'Europe médiévale - Les grands aventuriers de la Renaissance - Le siècle des Lumières - La Révolution Française - La Révolution industrielle - La premiere guerre mondiale - La seconde guerre mondiale - On a marché sur la lune Une application passionnante qui va développer la curiosité de votre enfant. Chaque période historique commence par une narration audio résumant les événements et comporte des animations interactives, des indices, des faits, des cartes, des graphiques et des clips audio. Une frise chronologique interactive permet à l'enfant de se déplacer d'avant en arrière dans le temps. Les périodes historiques sont organisées thématiquement et chronologiquement de la préhistoire jusqu'a nos jours. Cette application vise à: - Développer la connaissance et la compréhension de l'histoire. - Arriver à se situer dans une chronologie historique. - Fournir des faits, dates et événements clés pour consolider l'apprentissage en classe. A partir de 6 ans. ----------------------------------------------------------------------------------- Nous prenons très au sérieux votre vie privée, cette application: - Ne collecte pas d'informations - Ne contient pas de publicité - Ne contient pas d'achats in-app - Ne collecte pas de donnée - N'est pas reliee à des réseaux sociaux Decouvrez nos applications sur http://www.abecedaire.org Discover our full range of History Apps at http://www.historyapps.co.uk",null
air.History,History For Kids,Abecedaire,info@historyapps.co.uk,$5.45,18 December 2014,Education Education,30M,100 - 500,1.1.5,2.2 and up,Everyone,n/a,3.0,3,0,2,0,0,1,https://play.google.com/store/apps/details?id=air.History,"World History For Kids, A fun and fact-packed app that will take you through the story of mankind like never before! Suitable for Key Stage 2/3 History. Also available for iPad http://bit.ly/10kzDGq and Kindle Fire http://amzn.to/12Szv0G Learn about world history from the beginning of life on earth through to the 20th century. Features : - Earth and the solar system - Early Humans - Ancient Egypt - Ancient Greeks - Ancient Romans - Medieval Europe - Great Adventurers of the renaissance - The Age of Enlightenment - The French revolution - The Industrial revolution - World war 0ne - World war Two - Man on the Moon Each historical section begins with an audio narrative summarizing the events and includes animations, interactive clues, facts, maps, charts and audio clips, An interactive timeline allows the child to travel back and forward in time. Historical periods are organized thematically and chronologically from the ancient world through the 20th century. Specially designed for children of 6 years and up, this application aims to : - Develop a child's knowledge and understanding of world's history - Provide key facts and events to consolidate classroom learning Take a journey through the story of mankind and learn history like never before! A fun and educational app that addresses key areas of the school history curriculum, from the beginning of life on Earth through to the 20th century. Want to learn more about history ? The Vikings http://bit.ly/1xd5yYW The Romans http://bit.ly/1H1T3FA WW1 For Kids http://bit.ly/1fQDgKz Discover our full range of History Apps at http://www.historyapps.co.uk We take your privacy very seriously. This application - Does not collect information - Does not contain advertising - Does not contain in-app purchases - Does not use analytics / data collecting tools - Does not link to social networks",Updated Features
air.ImageHunt,Image Hunt,"Horizon Healthcare Services, Inc",games@horizonblue.com,Free,17 April 2012,Puzzle,11M,"1,000 - 5,000",1.1.3,2.2 and up,Unrated,n/a,3.8,10,6,0,2,0,2,https://play.google.com/store/apps/details?id=air.ImageHunt,For Residents of New Jersey Think you can spot the 5 differences on each board and unlock the hidden health messages? Image Hunt is a fun brain tantalizing game for all ages that teaches you about health and wellness! Let’s get our learning on! Identify the 5 differences between two images. Tap on the right image to confirm. Select from 3 difficulty levels Easy – Medium – Hard. You start with 1 game and when you finish another game unlocks. Each level consists of 15 different games. You can enjoy an endless level once it’s unlocked. You want to find the 5 differences before you run out of the allocated time or lives.,1.1.3
air.KunciTebakGambar,Kunci Tebak Gambar,Borobudur Studio,borobudurstudio@gmail.com,Free,21 September 2014,Puzzle,18M,"100,000 - 500,000",1.4.1,2.3 and up,Unrated,n/a,4.0,"2,293","1,288",321,297,142,245,https://play.google.com/store/apps/details?id=air.KunciTebakGambar,"Kunci Tebak Gambar untuk Game Tebak gambar kunci jawaban ini dari level 1 sampai dengan level 18 lengkap dengan gambarnya sesuai update game terakhir (Tebak Gambar Versi terakhir). app ini khusus bagi yang sudah putus asa tidak mengerti jawabanya, silahkan contek dengan app ini. *terdapat iklan *bisa dimainan tanpa koneksi internet. semoga membantu....... The key for the Picture Guess Game Guess the picture This answer key from level 1 up to level 18, complete with a picture corresponding game last updates  (Guess Figure final version). This app is specifically for those who are desperate do not know the answer, please cheating with this app. * There are ad * Can dimainan without an internet connection. hopefully help .......",1.1.0 update level 19 dan 20. 1.4.0 update level 21
air.LunarPhaseClock,Lunar Phase Clock,Rick Reed,rick.reedra@gmail.com,Free,7 June 2011,Weather,234k,"5,000 - 10,000",1.0.0,2.2 and up,Unrated,n/a,3.7,29,14,6,1,3,5,https://play.google.com/store/apps/details?id=air.LunarPhaseClock,"Shows the current phase of the Moon, and how many days until it is full, new, etc. Shows rotational position of the Earth relative to Moon and Sun, and orbital position of Moon relative to Earth and Sun in a clock-like configuration.",null
app.musicbook,노래방 책 - 노래 번호 찾기,KIMKC,redfreek2c@gmail.com,Free,1 January 2014,Entertainment,281k,"100,000 - 500,000",1.0.5,2.1 and up,Unrated,n/a,3.7,561,276,78,54,48,105,https://play.google.com/store/apps/details?id=app.musicbook,"본 어플은 ""금영"" 노래방 기기의 곡를 손 쉽게 검색하는 기능을 제공합니다. 제공하는 기능 노래방 찾기 : 곡 제목/가수/곡 번호/작곡자/작사자로 곡 검색 가능 즐겨 찾기 : 검색한 곡을 저장 가능 ---- 개발자 연락처 : redfreek2c@gmail.com This app is ""geumyoung"" gokreul hands of the karaoke machine provides the ability to easily search. The functionality provided by the Karaoke Search: by song title / singer / song number / composers / lyricists searchable song Favorites: Find one that can be stored",1.0.3 : 최초 버전
