domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
air.UnicornDressUp,Unicorn Dress up,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,13 October 2015,Casual,15M,"1,000,000 - 5,000,000",1.0.4,2.3 and up,Everyone,n/a,3.7,"9,029","4,791","1,023",889,774,"1,552",https://play.google.com/store/apps/details?id=air.UnicornDressUp,"Unicorn Dress up is a new game from Top girl games ! Unicorns are the most beautiful and magical animals . Have you always dream of a own horse ? Download this game so you have one ! Du kan decorate you unicorn horse in many different styles . Pick the colors and giving the horse beatiful fairy Accessory . Enjoy the magic of the unicorn in this fantastic game for girls . Unicorn Dress up game feaures : ✓ kan choose the coat color o 10 different colors ✓ kan choose the horn color o 10 different colors ✓ kan choose the horseshoe colors o 9 different colors ✓ kan choose the eye color and the eye shadow o 6 different colors ✓ kan choose the mane color and the mane style o 9 different colors and styles ✓ kan choose the tail color and the tail Style o 9 different colors and styles ✓ kan giving the horse wings o 3 different wings ✓ kan giving the horse a dres o 4 different dresses ✓ kan giving the horse magical Accessory o 30 different accesoires ✓ kan choose the backround o 8 different races And to complete this beautiful picture , you provide the horse a magical name ! Like ons up Facebook of Volg ons up twitter als je op de hoogte wilt blijven van onze nieuwe Jocuri one updates: ★ Facebook - https://www.facebook.com/LadiesDressUp ★ Twitter - https://twitter.com/ladiesdressup",null
air.carwashandspa,Car Wash and Spa,ARPA media,support.googleplay@arpamedia.ro,Free,26 September 2014,Casual,19M,"500,000 - 1,000,000",1.0.7,2.3 and up,Everyone,$2.78,3.7,"7,171","3,570",989,723,703,"1,186",https://play.google.com/store/apps/details?id=air.carwashandspa,"Play with four cars and take them to the best Wash and Spa in town! After opting for the automobile you like the best start cleaning it with the cool instruments to remove all the dirt. Give it a final polish and turn your sad ride into a smiling masterpiece. Features: - four cool cars - multiple color options for you car - intuitive wash and dry session - a variety of colorful tattoos for you auto - photo session with your car - intuitive game design - high quality graphics *************************************************** Let us know what you think! We value our users' opinion and strive to always offer the best experience we can. So please feel free to contact us at any time at support.google@arpamedia.ro for any suggestions you may have, questions, bugs, ideas or for anything you'd like to share with us. Important for Parents: This App is free to install and play, none of its stages are conditioned. For removing the ads, enter the game and tap the No Ads button. This purchase will be made with real money. If you want to restrict this option, you can disable in-app purchases on your device. Privacy Policy: http://arpamedia.ro/privacy-policy.html",- We reduced the game size from 31MB to only 17.5MB! The downloading time is shorter and the game loads faster on your device! - 10 More Awesome tattoos for your cool cars! - Several performance bug fixes
air.cheerleaderdressup,Cheerleader Dress Up Girl Game,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,6 October 2015,Casual,12M,"1,000,000 - 5,000,000",1.0.5,2.3 and up,Everyone,n/a,3.5,"7,221","3,504",731,720,599,"1,667",https://play.google.com/store/apps/details?id=air.cheerleaderdressup,"Hi girls always wane do some cheerleading, well in this new game from Ladiesdressup you can! Are you ready to enter the world of cheerleading in this cool free dress up game? Most teen girls will love to put make up on this teen cheer girl! Cheerleading is super fun and with this game you can feel the excitement and joy of cheerleading yourself. You can totally style your own cheerleader in this makeover and dress up game. Changing hair styles there are different hairstyle and haircuts available for your teen cheer girl! First pick out the hairstyle and then pick out the right hair colour! Give this teen girl an amazing cheerleader look with all the different cheer outfits. You are in charge and you can decide how this beautiful girl will look at the end of the make-over! We hope you will have a lot of fun make over and dressing up this cheerleader in this new free football cheerleader dress up game. There are 8 different make up categories available in this new girl game ★ Hairstyle – You can decide if you are going for a cut, trimmed or styled hairstyle ★ Hair colour – After giving your cheerleader a hairstyle that’s right for TV stars top models and Famous celebrities you can decide with hair colour suit the best with the cool hairstyle! ★ Contact lenses – Awesome, you can give your teen girl a colour contact that fits her outfit super cool ★Mascara – Let the eyes come out by using the right mascara, put some mascara on the eyelashes for the princes doll look! ★Eyeshade – Put on some eyeshade so you girl will look even more stunning! ★Blush – Blush is a girl’s best friend, giving the cheerleader an super model look by putting on some blush. ★Lipstick – In this free to play makeover game you can pick out one of six different lipstick colours! ★Tanning salon – And finally give your cheerleader girl a healthy tan! When you have made the cheerleader look like a super model! It’s finally time to perform the dress up part of this free cheerleading game. ★Cheerleader outfit – Like a real cheerleader you need to find a cool outfit that will look stunning on the cheerleader. ★Earrings – Super cool there are a lot of earrings to choose from, puck out a set that can match with the necklace that you will choose! ★Necklaces – Like I said pick out a necklace that look stunning with your earrings! ★Cheerssories – Pom-poms, a microphone all kind of accessories to get your cheer spirt from the field to the stands! ★Sneaker bar – Cheerleaders need good food wear pick out the right ones so your cheerleader can perform the stunts that’s she can! Choose a background in this fun girl game and you’re done! We hope you will enjoy our free cheerleader girl game, and we hope you give us the love by likening our Facebook page or follow us on twitter. So we can keep you up to date on our fashion ganes, girl games and more! ★ Facebook - https://www.facebook.com/LadiesDressUp ★Twitter - https://twitter.com/ladiesdressup Much love ladiesDressUp",Now with save function!
air.fishtankdecorationandcaring,Fish Tank - Aquarium Designing,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,13 February 2015,Casual,17M,"100,000 - 500,000",1.0.1,2.3 and up,Everyone,n/a,3.5,"1,130",527,122,107,108,266,https://play.google.com/store/apps/details?id=air.fishtankdecorationandcaring,"Hi everybody, do you like fish tanks and amazingly beautiful fishes? That is awesome because in this amazing aquarium decorating and caring game you will have to take care of your own fish tank and your own beautiful fishes. First of all you have to clean your fish tank and take out the fishes. After you have taken the fishes out of the fish tank you have to take out all the decorations and clean the water. When you are done with the cleaning part of this game, you can design and decorate the whole aquarium by yourself! You can choose between many different decorations and beautiful fishes! Are you a real fan of all the fish tank screensavers? We admit they are very nice but the problem with the fish tank screensavers is that you can only look at them. In this Fish Tank - Aquarium Designing Game you can decorate your own aquarium and take care of all the fishes! Fish Tank - Aquarium Designing Game features: - Amazing fish tank decoration game - Fish tank screensaver where you also have the ability of designing the aquarium - Many different decorations and beautiful fishes you can choose from - Easy to play designing game for kids So do you really love beautiful aquariums and colorful fishes? Then you should definitely download this amazing Fish Tank - Aquarium Designing Game for kids! You can design your own fish tank with all the things you want to put in there! Download girl games by Top Girl games for the best pet caring games and free care for animal games for endless fun. Fish Tank - Aquarium Designing Game is a game from Top Girl games and one of the best free designing games, we publish many different easy to play girl game apps. We hope you will enjoy our Fish Tank - Aquarium Designing Game and we hope you give us the love by liking our Facebook page or follow us on twitter. So we can keep you up to date on our girl games and other pet caring games and fish tank screensavers. ★ Facebook - https://www.facebook.com/LadiesDressUp ★Twitter - https://twitter.com/ladiesdressup",null
air.jeremyspetclinic,Pet Vet Doctor - Pet Clinic,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,13 October 2015,Casual,13M,"100,000 - 500,000",1.0.3,2.3 and up,Everyone,n/a,3.6,"4,303","2,130",459,419,390,905,https://play.google.com/store/apps/details?id=air.jeremyspetclinic,"The people in town are dealing with a serious problem. All of their cute animals are getting sick and there is no-one in town to save them. Can you help them out? Well, I hope you can because, in this amazing pet vet doctor game you will be the pet vet of the town. You have to help all the cute animals and make sure they feel better after you have performed surgery or you have cleaned them. The pet clinic in town doesn’t have a pet vet doctor anymore, can you help the desperate animals and people out? Everybody loves cute animals so why wouldn’t you dave them? You have to! So download this amazing Pet Vet Doctor - Pet Clinic game for free! Pet Vet Doctor - Pet Clinic features: - Many cute animals you will have to take care of - Be a real pet doctor in the empty pet clinic - Easy to play pet vet doctors game - Fun to play for all ages Pet clinic games are fun to play, but this one will definitely blow your mind. With the many realistic caring options you will be busy for several hours. Keep your cute animals happy otherwise you lose this pet vet doctor game for toddlers. One of the best free to download cute animals, pet clinic games there is! Download girl games by Top Girl games for the best pet washing games and free pet caring games for endless fun. Pet Vet Doctor - Pet Clinic is a game from Top Girl games and one of the best free pet washing games, we publish many different easy to play girl game apps. We hope you will enjoy our Pet Vet Doctor - Pet Clinic and we hope you give us the love by liking our Facebook page or follow us on twitter. So we can keep you up to date on our girl games and other pet washing games and cute animal caring games. ★ Facebook - https://www.facebook.com/LadiesDressUp ★Twitter - https://twitter.com/ladiesdressup",null
air.littlepetdoctor,My Little Pet Vet Doctor Game,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,29 September 2015,Educational,13M,"100,000 - 500,000",1.0.3,2.3 and up,Everyone,n/a,3.6,"2,257","1,123",254,217,192,471,https://play.google.com/store/apps/details?id=air.littlepetdoctor,"Hi everybody, are you ready to be a little pet vet doctor? Do you think you can handle the pressure and be a real pet vet doctor? Then you should definitely download this amazing little pet vet doctors game for kids! Do you just love cute little animals? This game is the game for you, with the many cute little animals you have to take care of. Be a real pet vet doctor in this amazing pet caring game! These cute little animals are hurt and you have to help them out. So be a real little pet vet doctor and take care of them. So do you really enjoy dog washing games, pet bath games and puppy daycare games, then you should definitely download one of the best dog wash games there is! My Little Pet Vet Doctor Game features: - Be a real pet veterinarian and take care of these cute animals - Show your veterinarian skills and save the little pets - Pet vet doctor games are awesome but this one is definitely the best! - Amazing wash game for toddlers - Easy to play so it will be fun for all ages - One of the best dog wash games there is! - Many realistic things you have to do to keep your cute puppy happy Pet vet doctor games are fun to play, but this one will definitely blow your mind. With the many realistic caring options you will be busy for several hours. Keep your cute puppy happy otherwise you lose this game for toddlers. One of the best free to download dog wash games! Download girl games by Top Girl games for the best pet vet doctor games and free care for puppy and dogs games for endless fun. My Little Pet Vet Doctor Game is a game from Top Girl games and one of the best free designing clothes games, we publish many different easy to play girl game apps. We hope you will enjoy our dress puppy and dogs game and we hope you give us the love by liking our Facebook page or follow us on twitter. So we can keep you up to date on our girl games and other dress puppy and dogs games.. ★ Facebook - https://www.facebook.com/LadiesDressUp ★Twitter - https://twitter.com/ladiesdressup",null
air.megaspinner,pub fruit machine mega spinner,Newshine Mobile Media,newshine@live.nl,Free,6 July 2015,Casino,13M,"100,000 - 500,000",1.0.2,2.2 and up,Teen,n/a,3.6,"1,009",444,171,128,91,175,https://play.google.com/store/apps/details?id=air.megaspinner,Nice european style pub slot / fruit machine. This pub fruit machine has great graphics and addictive gameplay multi touch for very good responses. Save up to 500 credits on the club meter and play on 10 multi winlines in the fruit club game. Autoplay is enabled on the lower and upper game so you can spin automatic the 4 reels and prices will drop. All free to play no real money involved just pure fun unlimited credits no waiting for credits like other slots . On this slot machine you can play on many win lines. Have fun and enjoy another great game from newshine mobile media...,important update
air.retroking,Retro King pub fruit machine,Newshine Mobile Media,newshine@live.nl,Free,2 June 2015,Casino,13M,"100,000 - 500,000",1.0.2,2.2 and up,Teen,n/a,3.5,"1,180",489,178,182,75,256,https://play.google.com/store/apps/details?id=air.retroking,Retro King slot machine Nice european style slot / fruit machine. This fruit / slot machine has great graphics and addictive gameplay very good responses. You have 2 games the basic 3 reel game and the fruit club game on this slot. All free to play no real money involved just pure fun unlimited credits no waiting for credits like other slots. On this slot machine you can play on many win lines. All free no money involved pure slot machine fun Have fun and enjoy another great slot machine game from newshine mobile media...,Important update mostly fixes.
air.vaynahtv,ТВ Вайнах,ChechenSoft.ru,germenchuk@gmail.com,Free,22 June 2015,Media & Video,11M,"5,000 - 10,000",1.0.2,2.2 and up,Everyone,n/a,3.8,113,74,5,3,2,29,https://play.google.com/store/apps/details?id=air.vaynahtv,"Программа для трансляции Россия 1 Вайнах в режиме реального времени. ""ТВ Вайнах"" работает как в мобильных сетях 3G, так и по Wi-Fi или WiMAX. Программа работает везде где есть доступ в ИНТЕРНЕТ, не важно где вы находитесь в России, США, Европе или в Китае, главное чтоб у Вас был интернет. Russian translation program for 1 Vine in real time. ""TV Wine"" works as in mobile networks 3G, and over Wi-Fi or WiMAX. The program works wherever there is Internet access, no matter where you are in Russia, the U.S., Europe or China, the main thing that you have been online.",null
air.wordSearch,Word Search Premium,Devarai,henning@devarai.com,$1.95,18 December 2014,Word,19M,"1,000 - 5,000",4.5,2.3 and up,Unrated,n/a,3.9,78,35,21,10,6,6,https://play.google.com/store/apps/details?id=air.wordSearch,"Play unlimited unique high quality high definition puzzles with the theme you like. Features: - Unlimited puzzles: each puzzle is unique - Three game levels - Word lists from many popular categories - Word lists with foreign words - Local and 24hrs online scoreboard - High definition graphics - Supports tablets Welcome! The aim of the game is to find all hidden words which is really fun. With this game you can easily improve your vocabulary, concentration and spelling skills, and even prepare for English exams. There are various themes included to choose from: - Chalkboard - Parchment - Note Paper - Soccer/Football - Beach - Christmas A vast amount of words is included. There are the following top categories of word lists: - Basic English - English - Food and Meals - Leisure and Fun - The Animals - The City - The Health - The House - The Nature - The People - Society - The Things - Time and Calendar - Transportation - Special Language (Math, Physics, Business, Sports...) - Boy Names - Girl Names - Famous Brands - Famous Movies - King James Bible - TOEFL Vocab - IELTS Vocab - GRE Vocab - GMAT Vocab - SAT Vocab - Slang (American, Australian, and British) - French - Spanish - Portuguese - German - Italian - Hebrew (Biblical Hebrew, Modern Hebrew) - Greek - Russian - Turkish - Latin A high scores system is included. There is a daily 24h online leaderboard and as well local scores. Three levels of difficulty are given. The difficulties differ in the number of words to find and the placement. (Diagonal placement is e.g. more difficult than horizontal). This is the full version without advertisements and with a Christmas theme.","Advertisement Fix Performance improvements New algorithm Galaxy S3 Fixed some critical bugs Improved the performance a lot Difficulty level ""hard"" works again Fixed several minor bugs Devices without a ""menu"" button are supported from now on Sound can be disabled in-Game."
alterforce.engine,Jewellust,Smartpix Games,support@smartpixgames.com,$2.46,13 January 2015,Puzzle,Varies with device,"100,000 - 500,000",Varies with device,Varies with device,Everyone,n/a,4.6,"11,972","8,931","2,132",438,157,263,https://play.google.com/store/apps/details?id=alterforce.engine,"Welcome to the Ancient Egypt! Swap and burst jewels to travel through pyramids! Get famous match-3 game! Jewellust is a gem-swapping puzzler with original features, magnificent colorful graphics and vivid animation. This jewel puzzle reminds Bejeweled but has many interesting features and exciting gameplay. One of the first Android top-seller games, Jewellust now supports all existing screen resolutions and 5 languages (English, French, Spanish, Russian and Japanese). ***Rules*** Burst the gems by grouping them to three or more in a row (or a column) before time runs out. You must take all mosaic tiles to the lowest row. If you've burst four or more gems in a row, a bonus gem will appear (if available). In campaign mode new bonuses become available as your journey goes. HD version released! NOTES: - Since version 3.0.0 the game asks for some additional permissions to download apk expansion pack with HD gfx. - As the game has online leaderboards, it's necessary to use the phone hardware ID (not your phone number) to identify your unique record on the leaderboards. It's only used when you post your scores online.",* 3.1.8 several minor fixes * 3.1.7 survival save fix * 3.1.6 profiles save fix * 3.1.2 HD graphics fix * 3.1.0 completely rewritten engine: openGL gfx works smoothly even on superHD devices * 3.0.0 HD VERSION RELEASED!
an.BusinessCal,Business Calculator,GK Apps,gkapps.contact@gmail.com,Free,24 August 2015,Business,184k,"50,000 - 100,000",2.5,1.6 and up,Everyone,n/a,3.8,436,172,113,75,28,48,https://play.google.com/store/apps/details?id=an.BusinessCal,"This free app is a calculator for business administration and economics. gross profit calculator: You are able to calculate the gross profit (absolute value and percentage) and markup (absolute value and percentage). Just enter the cost price and selling price of the product. price calculator: You are able to calculate the price and markup. Just enter the cost and gross margin. operating margin calculator: You are able to calculate the operating margin. Just enter the operating income and revenue. effective interest rate calculator: You are able to calculate the effective interest rate. Just enter the nominal interest rate and the number of compounding periods per year. value added tax: You are able to calculate the VAT (value added tax) and the price incl. VAT. Just enter the price without VAT and the VAT rate of your country. break-even point: You are able to calculate the break-even point. Just enter fixed cost, variable cost and price of a unit. The best financial math app for school and college! If you are a student, it will helps you to learn finance and economy!",null
atl.traffic,Atlanta Traffic,Silver Key,support@silverkeyconsulting.com,Free,10 December 2014,Travel & Local,1.9M,"10,000 - 50,000",6.7,2.3 and up,Everyone,n/a,3.6,144,55,38,18,8,25,https://play.google.com/store/apps/details?id=atl.traffic,"View traffic cameras, maps and incidents in the Metropolitan ATL area. Key features include: - See your location on the map with nearby incidents - Sort traffic incidents and construction based on your distance from them - View incidents on specific Interstates - See gas prices for nearby gas stations - See nearby police activty Ad supported",Bug fixes Fixed broken cameras Now see nearby gas prices See nearby police activity Switched to new traffic data provider. Performance improvements
beginsoft.comicsviewer,Comic Viewer,beginsoft.kr,beginsoft.kr@gmail.com,$0.99,13 April 2014,Comics,130k,10 - 50,1.0.8,2.3 and up,Unrated,n/a,5.0,2,2,0,0,0,0,https://play.google.com/store/apps/details?id=beginsoft.comicsviewer,"Zip archived comic file viewer. png, jpg, gif, bmp file formats are supported.",- file open bug fix
