domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
air.Katasaka,Katasaka: toilet rush,Yapa Games,yapastore@gmail.com,Free,28 December 2014,Arcade,13M,"1,000 - 5,000",1.2,2.2 and up,Everyone,n/a,4.2,38,25,4,5,0,4,https://play.google.com/store/apps/details?id=air.Katasaka,"Even a way to toilet can be a little bit tricky. Jump, land quickly and dodge flying milk packs to lead your cat. Build new time records and get real bonuses. It is a fun and addictive runner without advertisement Features: - no ads - two controls - multiple jumps - quick landings Get real prizes for playing the game! Collect mPOINTS for daily actions on the game! Choose your rewards! Redeem your mPOINTS for gift cards from major retailers like iTunes and Amazon.",OpenSSL library changed
air.KillerSudokuFreeNew,Killer Sudoku Free,ZarnaaGames,zarnaagames@gmail.com,Free,25 November 2014,Puzzle,14M,"1,000 - 5,000",1.0.7,2.2 and up,Low Maturity,n/a,3.8,13,6,2,2,2,1,https://play.google.com/store/apps/details?id=air.KillerSudokuFreeNew,"'Killer-Sudoku Free' - More Than 1,00,00,00,00,00,000+ Killer-sudoku puzzles KILLER-SUDOKU PUZZLES NEVER GET REPEATED... A perfect Killer-Sudoku is here for all sudoku lovers with amazing 4 different difficulty options i.e. 'Intermediate','Challenging','Tough' and 'Expert'. Options 1 to 4 varies from very simple, easy to hard and toughest game play. You won’t be looking for a paper puzzle ever again! * 4 difficulty options with 1,00,00,00,00,00,000+ Killer-sudoku puzzles * Pencil marks with auto fill / erase * Undo and Redo * Intelligent hints * Selected digit highlighting * Incorrect entry highlighting So get ready to be puzzled... Note - Optional facebook permissions are required just to post your score. We never post without user consent.",Some bugs fixes
air.KittyPrincessHairSalon,Kitty Princess Hair Salon,Net Fun Media,adrian.avram@netfunmedia.com,Free,6 February 2015,Casual,15M,"1,000,000 - 5,000,000",1.0.8,2.3 and up,Everyone,$1.41,3.7,"14,713","7,493","1,761","1,439","1,224","2,796",https://play.google.com/store/apps/details?id=air.KittyPrincessHairSalon,"Magic mirror on the wall who is the fairest one of all? So what do you think? Yes, this adorable kitty princess is the fairest one of all. Her fur looks perfectly white and fluffy and her eyes sparkle like two tiny diamonds. Play this fun pet spa and care game and discover her beauty secrets! She's at the beauty salon and needs your help to shine as a true princess. Wash her fur, use a special shampoo for kitties, cleanse and brush it. Cut her nails and at the end dress her up as you like most! Enjoy this fun pet spa and care game! *Features* -the cutest kitty princess - pet spa & care -hair care steps -cutting the nails -adorable dress up items: kitty clothes and accessories -the app is SAFE and FUN to use! -this game is perfect for kids, it develops their imagination and makes them responsable for their pet friends!",null
air.Mylittleangel,My little angel,etmgames,admin@dressupkiss.com,Free,21 December 2014,Casual,12M,"100,000 - 500,000",2.0.1,2.2 and up,Everyone,n/a,3.6,"1,649",805,179,164,136,365,https://play.google.com/store/apps/details?id=air.Mylittleangel,Would you like to play this my little angel baby care game where you need to apply your babysitting skills and technique to complete your job. Give the baby a proper bath and then feed her well and when these two session over just dress up her as per your liking to complete her pretty look. Enjoy!,null
air.RobotImpossible,Robot Impossible,Medianeer,info@conquerordesigns.com,Free,29 March 2014,Action,11M,"1,000 - 5,000",Full,2.2 and up,Everyone,n/a,4.0,43,29,1,5,0,8,https://play.google.com/store/apps/details?id=air.RobotImpossible,"An addictive and challenging action game with a simple objective: Destroy all evil toy robots before they get you! They get faster, smarter and more powerful as you advance trough each level. They can also turn invisible. You can find Power Ups throughout the game to help you beat them. These Power Ups include the power to run ultra fast, go through walls, more powerful weapons, and so on... Coming Soon to iPhone! You can also play it online here: http://conquerordesigns.com/robotimpossible",Improvements in game speed and now you can share your High Scores on FaceBook.
air.WildWestMahjong,Wild West Mahjong,Android-Games-Free,pl.arcadestudio@gmail.com,$1.12,24 June 2014,Puzzle,12M,100 - 500,1.0.1,2.2 and up,Everyone,n/a,3.0,4,0,2,0,2,0,https://play.google.com/store/apps/details?id=air.WildWestMahjong,"Help the brave sheriff to fulfill his duties in dangerous Wild West by matching two identical tiles and clearing the board. This classic puzzle mahjong game with a hundred levels and perfect graphics will bring you a lot of fun and long relaxing pastime. Fun to play, once you start you won’t want to stop as it is very addictive. Your entire family will enjoy this: adults and kids, girls and boys. Beautiful graphics enhance this game and the optimized programming will give you ultra-smooth experience. This popular mahjong is of interest not only fans of board games, but also the owners of android devices. Mahjong allows you to spend time excitingly with advantage for the mind. Though the rules of this matching game are very simple, this mahjong requires skill and attention. This is the best mahjong game for Android. If you like mahjong on your PC then you will love this logical board game for Android. The graphics are very beautiful and the game play is clear and simple. All our applications are great and extremely addictive. Thank you all for your feedback. Main game features: - Unique puzzles that will challenge your brain - Simple, intuitive interface - Original and picturesque artwork - Learn the rules in less than 3 seconds - Original game concept - Easy to control and play! - Relaxing music - Awesome animation - Addictive gameplay",null
air.Yatzymobile,Yatzy Mobile,spilbar.dk,rene@spilbar.dk,$1.31,26 June 2011,Casual,1.1M,"1,000 - 5,000",1.0.2,2.2 and up,Everyone,n/a,4.4,59,40,10,4,1,4,https://play.google.com/store/apps/details?id=air.Yatzymobile,"The classic dice game. Easy navigation and cool graphics. 1-4 human players. Selectable background for indoor or outdoor use. Hi-score table. Uses scandinavian rules. Want to see and try it, then please visit my website. Very similar to Yahtc, Yacht and Yahtzee (name owned by Hasbro). Related games: yams, Generala, yahtz, kniffel, Cheerio Yot, 10000, Greed, Hot Dice, Squelch, Zilch, Zonk, Würfel, Cubes, Noppaa,Dadi, dobbelstenen, dados NB: Requires the free Adobe Air plugin installed.",null
air.base,WINX PARTY,Melazeta Srl,supportotecnico@melazeta.com,$1.89,9 September 2014,Casual,37M,"1,000 - 5,000",2.2.0,2.2 and up,Everyone,n/a,4.0,165,101,16,18,12,18,https://play.google.com/store/apps/details?id=air.base,"This versione of Winx Party includes the new collections of the 6th serie and the special Glam Rock collection of the movie Winx Club – Il mistero degli Abissi! WARNING: the new collections replace the previous. Winx Party, the App of the most fashion fairies of all time is finally available. Winx Party is the App that stimulates the imagination of girls with many Dress-Up combinations and more than 100 of cloths and accessories. Choose your dress, organise your party selecting between many different locations and invite friends to create your fantastic stories with easy-to-use drag&drop interaction. 6th Serie: • Sunny Zenith Collection; • Fairy Caribbean Collection; • Jungle Style Collection; • Winter Winx Collection; • Fairy College Collection; • Gardenia Style Collection; • Glam Rock Collection; • Bloomix Transformation; • Mythix Transformation; • Accessories 6th Serie.",null
air.circusanimalscaring,Circus Animals - Caring Game,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,27 January 2015,Family,12M,"10,000 - 50,000",1.0.1,2.3 and up,Medium Maturity,n/a,3.7,298,144,42,28,32,52,https://play.google.com/store/apps/details?id=air.circusanimalscaring,"Hi everybody , there is a circus in town . But the people thathave to take care of the circus animals Are not at the circus . You have to do Their tasks . Feed the circus animals and play with them . Learn them new tricks for the show . There are many different cute animals zoals a elephant , a lion , a bear and a monkey ! Feed them , give them some water to drink and play with them . This game is amazingly fun to play Because of the cute animals and the amazing amount of things you can do with the cute circus animals . Circus Animals - Caring Game features: - Many cute animals zoals bears , lions , elephants and monkeys - Feed the circus animals - This game will be endless fun Because of the amazing possibilities - Easy to play so it will be fun for the whole family Circus Animals - Caring Game is a game from Top Girl Games and one of the best free game for kids and animal pet cute pet caring games, we publish many different easy to play girl game apps . We hope you will enjoy our cute Circus Animals - Caring Game and we hope you give us the love by liking our Facebook page or follow us on twitter . So we can keep you up to date on our girl games , pet caring games and play games with pets . ★ Facebook - https://www.facebook.com/LadiesDressUp ★ Twitter - https://twitter.com/ladiesdressup",null
air.coordinates,Coordinate Calculator,Joe Scrivens,joescrivens@gmail.com,$1.59,4 December 2012,Tools,452k,50 - 100,1.0,2.2 and up,Everyone,n/a,null,null,null,null,null,null,null,https://play.google.com/store/apps/details?id=air.coordinates,A handy calculator to determine the new coordinates of a point using a known distance and bearing. Something that is used on a daily basis by site setting out engineers/land surveyors now available on your phone or tablet. So if your pre-programmed calculator has run out of battery or fallen in a puddle or you just left it at home you can still work away as if you had your trusty calculator. All responsibility for checking results lie with the engineer/surveyor and we cannot accept responsibility for any errors. Obviously! Enjoy! More to come such as global grid to local grid converter.,null
air.cutedolphincaring,Dolphin Caring Game For Kids,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,11 February 2015,Educational,13M,"50,000 - 100,000",1.0.1,2.3 and up,Low Maturity,n/a,3.5,472,243,31,49,29,120,https://play.google.com/store/apps/details?id=air.cutedolphincaring,"Are you ready for a new amazing dolphin care and dress up game? Take care of your own realistic dolphin! Dolphin Caring Game For Kids is a cute free pet care girls game where you have to take care of your virtual pet. This virtual pet game is amazing fun to play! This is a fun game for kids that will teach them how to look after the cutest dolphin pets. First of all you have to start by removing dangerous trash from the ocean seabed and decorating it with pretty coral rocks. Then feed them, stroke them and play with them so that these intelligent sea life dolphins are happy! When you are feeding the cute virtual pet dolphin you can see him getting happier! Do you really like cute dolphins and virtual pets? Then this pet designing game and virtual pet caring game is the game for you! This is an amazingly realistic virtual pet caring game and pet designing game for endless fun. Really easy to play so this game will be fun for all ages! Dolphin Caring Game For Kids features: - Realistic pet caring game - After you have taken care of your virtual pet dolphin you can dress her up! - Easy to play for all ages - With the many different tasks and different possibilities in the animal dress up part Imagine yourself a real stylist and show everybody how much you care for your pretty virtual pets in this new funny makeover game with cute dolphins, Dolphin Caring Game For Kids and dress up! Learn to take care of cute animals and have fun! Show off your skills in this amazing Dolphin Caring Game For Kids! Download girl games by Top Girl games for the best dress up cute dolphins games and free pet caring games for endless fun. Dolphin Caring Game For Kids is a game from Top Girl games and one of the best free fashion designing and cute pet dress up games, we publish many different easy to play girl game apps. We hope you will enjoy our cute Dolphin Caring Game For Kids and we hope you give us the love by liking our Facebook page or follow us on twitter. So we can keep you up to date on our girl games,virtual pet games and animal care games. ★ Facebook - https://www.facebook.com/LadiesDressUp ★Twitter - https://twitter.com/ladiesdressup",null
air.eva,EVAスライドパズル 使徒殲滅作戦,"MediaMagic Co.,Ltd.",support-android@mediamagic.co.jp,$2.55,7 October 2013,Puzzle,14M,"1,000 - 5,000",1.6.1,2.2 and up,Everyone,n/a,4.1,43,25,8,5,0,5,https://play.google.com/store/apps/details?id=air.eva,"EVAと使徒の戦いをパズルゲームで再現！ ブロックを横にスライドさせて3個並べるとブロックが消え、EVAが使徒に攻撃！ 連続して消す“連鎖”で、追撃ダメージとボーナススコアをゲットしよう★ 次々と現れる使徒を殲滅すると、難易度も上がっていきます。 ステージクリアすると追加されるプレイキャラ達も要チェック！！ 難易度選択もあり、初心者から上級者まで楽しめるアプリです。 ※注意項目 ・対応OS:Android 2.2以上 (C)カラー I reproduce a puzzle game the battle of the Apostles and EVA! Block disappears and line up three to slide to the side block, EVA and attacks Apostle! With ""chain"" turn off continuously, Let's get a bonus score and chase damage ★ When you destroy the Apostles appear in sequence, difficulty also will climb upward. Play characters who are added when you clear the stage check required! ! There is also a degree of difficulty selected, is an application from beginner to advanced can enjoy. ※ Note item · Correspondence OS: Android 2.2 or higher (C) color",軽微な修正対応。
air.killing,AMC The Killing Quiz,AMC,amcdroid@gmail.com,Free,9 August 2013,Casual,4.9M,"1,000 - 5,000",1.0.2,2.2 and up,Medium Maturity,n/a,4.2,25,16,4,2,1,2,https://play.google.com/store/apps/details?id=air.killing,Take a quiz and see which part you'd land in AMC's The Killing.,Minor information updates.
air.myprincesscastledecorating,My Princess Decorating Castle,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,10 February 2015,Simulation,12M,"50,000 - 100,000",1.0.2,2.3 and up,Low Maturity,n/a,3.6,522,265,55,57,39,106,https://play.google.com/store/apps/details?id=air.myprincesscastledecorating,"Always wanted to have your own princess castle? Well, this is your chance! Build your castle by choosing between beautiful styles. You can customize the roof, doors, sky, curtains and more! So what are you waiting for: become a princess with your own castle! My Princess Decorating Castle features: - Beautiful styles and colors - Customization - Fun for all ages! My Princess Decorating Castle is a game from Top Girl games and one of the best free building game for kids and caring games, we publish many different easy to play girl game apps. We hope you will enjoy our My Princess Decorating Castle and we hope you give us the love by liking our Facebook page or follow us on twitter. So we can keep you up to date on our girl games, building games and decorating games. ★ Facebook - https://www.facebook.com/LadiesDressUp ★Twitter - https://twitter.com/ladiesdressup",null
air.trippyHypnotizer,Trippy Hypnotizer,HomeWorld Arts,homeworldarts@gmail.com,Free,20 January 2015,Entertainment,13M,"10,000 - 50,000",2.1.0,2.2 and up,Everyone,n/a,3.7,408,216,42,42,33,75,https://play.google.com/store/apps/details?id=air.trippyHypnotizer,"It’s not really a game, but it is a trippy twist on an old hypnotizer toy. This spinning top has a few different trippy visuals too pick from. Throughout time hypnotherapy has been said to aid the mind and body. relaxation – meditation – quit smoking – conquer fears – boost confidence – build self esteem – gain assertiveness – gain motivation – lose weight – sleep better – feel rested – boost self confidence – relieve stress – curb your anger – boost memory – attack anxiety – fight depression - relieve pain - regrow hair - bring peace - therapy - Hypnosis is a psychological state which resembles sleep but only superficially. It is believed that a hypnotic state of mind could have the potential to do all or none of these amazing things. This App is the classic spinning wheel we all associate with being hypnotized. We also threw in a few bonus optical illusions and trippy visuals for your enjoyment! Experience psychedelic visuals and hallucinations without drugs! Create stunning visualizations and complex optical illusions on the fly! Impress your friends and awe them with the swipe of a finger! Practice meditation to reach nirvana, or just relax and trip out! FUN NEW SETTINGS INCLUDE! ~ Mandala: A classic fractal. “Greek Art” with a twist. ~ Meditation Lotus: Reach inner peace, be spiritual, and find your ‘ohm’ (OM, 唵, ॐ, 嗡) Warning: This app may potentially trigger seizures for people with photosensitive epilepsy (It's trippy) Powered by Starling Framework.",null
